Year,SeriesCode,Country,Education level,Sex,Value
2021,SE_TRA_GRDL,Armenia,SECOND,Both sexes,75.00725
2021,SE_TRA_GRDL,Armenia,PRIMAR,Female,74.87849
2021,SE_TRA_GRDL,Armenia,PREPRI,Female,74.6206
2021,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,74.65188
2021,SE_TRA_GRDL,Armenia,PRIMAR,Both sexes,73.85395
2014,SE_TRA_GRDL,Malta,PREPRI,Both sexes,96.66913
2007,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2007,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2007,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2007,SE_TRA_GRDL,Colombia,UPPSEC,Male,96.00307
2007,SE_TRA_GRDL,Colombia,SECOND,Both sexes,96.447
2007,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,96.63868
2007,SE_TRA_GRDL,Colombia,SECOND,Female,97.43129
2007,SE_TRA_GRDL,Colombia,SECOND,Male,95.45857
2008,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2008,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2014,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,86.50062
2015,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,84.66913
2015,SE_TRA_GRDL,Malta,PREPRI,Both sexes,90.22556
2015,SE_TRA_GRDL,Malta,SECOND,Both sexes,78.13205
2016,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,80.0952
2016,SE_TRA_GRDL,Malta,SECOND,Both sexes,76.92308
2016,SE_TRA_GRDL,Malta,PREPRI,Both sexes,83.59923
2017,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,82.31278
2017,SE_TRA_GRDL,Malta,PREPRI,Both sexes,92.01278
2017,SE_TRA_GRDL,Malta,SECOND,Both sexes,69.99168
2008,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2008,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2008,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2008,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2009,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2009,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2009,SE_TRA_GRDL,Colombia,UPPSEC,Male,95.99825
2009,SE_TRA_GRDL,Colombia,SECOND,Both sexes,96.43732
2009,SE_TRA_GRDL,Colombia,SECOND,Male,95.45586
2009,SE_TRA_GRDL,Colombia,SECOND,Female,97.41924
2018,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.19158
2018,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,96.06378
2018,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,96.05006
2018,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.64203
2018,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,94.55626
2019,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,94.54866
2019,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,97.00222
2019,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,96.98171
2019,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,97.03453
2019,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,96.96658
2016,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2016,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2016,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2016,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2017,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2017,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2017,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2017,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2017,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2017,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2009,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2009,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,96.62847
2009,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2009,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2009,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,96.33589
2009,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.46264
2009,SE_TRA_GRDL,Colombia,LOWSEC,Male,95.14374
2009,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2009,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.33038
2010,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2019,SE_TRA_GRDL,Malta,SECOND,Both sexes,69.53428
2019,SE_TRA_GRDL,Malta,PREPRI,Both sexes,82.46716
2019,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,80.87382
2020,SE_TRA_GRDL,Malta,PRIMAR,Both sexes,80.28325
2020,SE_TRA_GRDL,Malta,PREPRI,Both sexes,89.49044
2020,SE_TRA_GRDL,Malta,SECOND,Both sexes,67.85084
2004,SE_TRA_GRDL,Mexico,SECOND,Both sexes,88.79637
2004,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,87.52128
2004,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,94.50382
2004,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,76.08393
2018,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2018,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2018,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2018,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2018,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2018,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2019,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2019,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2019,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2019,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2010,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.34617
2010,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2010,SE_TRA_GRDL,Colombia,LOWSEC,Male,95.14719
2010,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.47641
2010,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2010,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2010,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,96.348
2010,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2010,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2010,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,96.64225
2004,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,90.724
2005,SE_TRA_GRDL,Mexico,SECOND,Both sexes,89.36711
2005,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,91.20134
2005,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,77.21444
2005,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,94.93443
2005,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,88.14831
2006,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,81.28958
2006,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.15333
2006,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,78.45931
2006,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,91.34444
2019,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2019,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2020,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2020,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2020,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2020,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2020,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2020,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2000,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2000,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2019,SE_TRA_GRDL,Costa Rica,SECOND,Female,96.98983
2019,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,94.52136
2019,SE_TRA_GRDL,Costa Rica,SECOND,Male,97.01912
2019,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,90.30652
2019,SE_TRA_GRDL,Costa Rica,PREPRI,Male,90.58065
2019,SE_TRA_GRDL,Costa Rica,PREPRI,Female,90.28698
2019,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,97.02712
2019,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,97.02167
2019,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,94.52715
2019,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,96.95556
2010,SE_TRA_GRDL,Colombia,SECOND,Female,97.43371
2010,SE_TRA_GRDL,Colombia,SECOND,Male,95.46132
2010,SE_TRA_GRDL,Colombia,SECOND,Both sexes,96.44995
2010,SE_TRA_GRDL,Colombia,UPPSEC,Male,96.00728
2011,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2011,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2011,SE_TRA_GRDL,Colombia,UPPSEC,Male,97.32052
2011,SE_TRA_GRDL,Colombia,SECOND,Both sexes,97.19047
2011,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2011,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.62618
2020,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,96.55102
2020,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,94.26821
2020,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,96.73731
2020,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,96.763
2020,SE_TRA_GRDL,Costa Rica,PREPRI,Female,90.00335
2020,SE_TRA_GRDL,Costa Rica,PREPRI,Male,90.22472
2020,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,94.26143
2020,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,90.01873
2020,SE_TRA_GRDL,Costa Rica,SECOND,Male,96.72219
2020,SE_TRA_GRDL,Costa Rica,SECOND,Female,96.65792
2006,SE_TRA_GRDL,Mexico,SECOND,Both sexes,85.318
2007,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.36857
2007,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,88.66778
2007,SE_TRA_GRDL,Mexico,SECOND,Both sexes,90.00625
2007,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,92.02185
2007,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,78.01665
2008,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,86.37503
2008,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.04649
2008,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,81.31244
2008,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,92.43804
2011,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2011,SE_TRA_GRDL,Colombia,SECOND,Male,96.79939
2011,SE_TRA_GRDL,Colombia,SECOND,Female,97.57127
2011,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,97.45796
2011,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2011,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2011,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,97.07384
2011,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.55102
2011,SE_TRA_GRDL,Colombia,LOWSEC,Male,96.53249
2012,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,100.0
2000,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2000,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2000,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2000,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2000,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2000,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2000,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2000,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2000,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2000,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2008,SE_TRA_GRDL,Mexico,SECOND,Both sexes,88.78647
2009,SE_TRA_GRDL,Mexico,SECOND,Both sexes,89.85324
2009,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,90.68297
2009,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,81.54251
2009,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.58816
2009,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,89.29667
2010,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,82.22341
2010,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,92.81179
2010,SE_TRA_GRDL,Mexico,SECOND,Both sexes,90.99565
2010,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,89.81302
2012,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.98462
2012,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2012,SE_TRA_GRDL,Colombia,SECOND,Both sexes,97.44312
2012,SE_TRA_GRDL,Colombia,UPPSEC,Male,97.34859
2012,SE_TRA_GRDL,Colombia,PRIMAR,Male,100.0
2012,SE_TRA_GRDL,Colombia,PRIMAR,Female,100.0
2012,SE_TRA_GRDL,Colombia,LOWSEC,Male,96.52993
2012,SE_TRA_GRDL,Colombia,LOWSEC,Female,98.05706
2012,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,97.35646
2012,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2020,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,96.57978
2020,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.79793
2020,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,96.61924
2020,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,96.6851
2020,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,94.29357
2000,SE_TRA_GRDL,Croatia,UPPSEC,Male,100.0
2000,SE_TRA_GRDL,Croatia,SECOND,Both sexes,100.0
2000,SE_TRA_GRDL,Croatia,PRIMAR,Male,100.0
2000,SE_TRA_GRDL,Croatia,LOWSEC,Male,100.0
2000,SE_TRA_GRDL,Croatia,UPPSEC,Both sexes,100.0
2010,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.58591
2011,SE_TRA_GRDL,Mexico,SECOND,Both sexes,85.67287
2011,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,78.82099
2011,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,85.60011
2011,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,96.00005
2011,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,90.18757
2012,SE_TRA_GRDL,Mexico,LOWSEC,Both sexes,90.64655
2012,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,95.99993
2012,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,85.60015
2012,SE_TRA_GRDL,Mexico,UPPSEC,Both sexes,93.52575
2001,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2001,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2001,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2001,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2001,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2001,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2001,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2001,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2001,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2001,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2012,SE_TRA_GRDL,Mexico,SECOND,Both sexes,91.79758
2013,SE_TRA_GRDL,Mexico,PRIMAR,Male,78.99837
2013,SE_TRA_GRDL,Mexico,PRIMAR,Female,84.95458
2013,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,73.33044
2013,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,82.89281
2013,SE_TRA_GRDL,Mexico,PREPRI,Male,35.97116
2013,SE_TRA_GRDL,Mexico,PREPRI,Female,75.335
2013,SE_TRA_GRDL,Mexico,SECOND,Both sexes,83.11338
2014,SE_TRA_GRDL,Mexico,SECOND,Male,85.27526
2014,SE_TRA_GRDL,Mexico,PREPRI,Female,76.32484
2001,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2001,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2002,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2002,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2002,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2002,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2002,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2002,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2002,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2002,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2012,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2012,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,97.63869
2012,SE_TRA_GRDL,Colombia,SECOND,Female,98.03736
2012,SE_TRA_GRDL,Colombia,SECOND,Male,96.81189
2013,SE_TRA_GRDL,Colombia,PRIMAR,Female,97.65226
2013,SE_TRA_GRDL,Colombia,PRIMAR,Male,96.01898
2013,SE_TRA_GRDL,Colombia,LOWSEC,Female,98.85783
2013,SE_TRA_GRDL,Colombia,LOWSEC,Male,97.81496
2013,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,97.28327
2013,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.62036
2014,SE_TRA_GRDL,Mexico,PREPRI,Male,35.70963
2014,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,83.52709
2014,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,74.1322
2014,SE_TRA_GRDL,Mexico,SECOND,Female,86.716
2014,SE_TRA_GRDL,Mexico,PRIMAR,Female,85.50486
2014,SE_TRA_GRDL,Mexico,PRIMAR,Male,79.73516
2014,SE_TRA_GRDL,Mexico,SECOND,Both sexes,85.98752
2015,SE_TRA_GRDL,Mexico,SECOND,Male,85.93447
2015,SE_TRA_GRDL,Mexico,SECOND,Both sexes,87.37298
2015,SE_TRA_GRDL,Mexico,PRIMAR,Male,80.44118
2002,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2002,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2002,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2002,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2003,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2003,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2003,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2003,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2003,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2003,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2015,SE_TRA_GRDL,Mexico,PRIMAR,Female,86.46273
2015,SE_TRA_GRDL,Mexico,SECOND,Female,88.84398
2015,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,75.82834
2015,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,84.40454
2015,SE_TRA_GRDL,Mexico,PREPRI,Male,31.84047
2015,SE_TRA_GRDL,Mexico,PREPRI,Female,78.92379
2016,SE_TRA_GRDL,Mexico,SECOND,Female,87.94643
2016,SE_TRA_GRDL,Mexico,PRIMAR,Female,87.57805
2016,SE_TRA_GRDL,Mexico,PRIMAR,Male,81.91428
2016,SE_TRA_GRDL,Mexico,SECOND,Both sexes,88.48874
2013,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,96.01506
2013,SE_TRA_GRDL,Colombia,SECOND,Both sexes,98.25147
2013,SE_TRA_GRDL,Colombia,UPPSEC,Male,98.26445
2013,SE_TRA_GRDL,Colombia,SECOND,Male,97.96912
2013,SE_TRA_GRDL,Colombia,SECOND,Female,98.51746
2013,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,97.96827
2013,SE_TRA_GRDL,Colombia,PREPRI,Male,92.21311
2013,SE_TRA_GRDL,Colombia,PREPRI,Female,96.19199
2013,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,98.37752
2014,SE_TRA_GRDL,Colombia,PREPRI,Both sexes,96.99454
2003,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2003,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2003,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2003,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2003,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2003,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2004,SE_TRA_GRDL,Republic of Korea,PRIMAR,Female,100.0
2004,SE_TRA_GRDL,Republic of Korea,PRIMAR,Male,100.0
2004,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2004,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2016,SE_TRA_GRDL,Mexico,SECOND,Male,89.03098
2016,SE_TRA_GRDL,Mexico,PREPRI,Female,78.86722
2016,SE_TRA_GRDL,Mexico,PREPRI,Male,44.62346
2016,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,85.66622
2016,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,77.25549
2017,SE_TRA_GRDL,Mexico,SECOND,Male,90.6539
2017,SE_TRA_GRDL,Mexico,SECOND,Both sexes,89.24605
2017,SE_TRA_GRDL,Mexico,PRIMAR,Male,82.89237
2017,SE_TRA_GRDL,Mexico,PRIMAR,Female,88.24692
2017,SE_TRA_GRDL,Mexico,SECOND,Female,87.85995
2014,SE_TRA_GRDL,Colombia,SECOND,Female,99.32837
2014,SE_TRA_GRDL,Colombia,SECOND,Male,98.78908
2014,SE_TRA_GRDL,Colombia,UPPSEC,Male,99.08886
2014,SE_TRA_GRDL,Colombia,PRIMAR,Male,96.59072
2014,SE_TRA_GRDL,Colombia,SECOND,Both sexes,99.06697
2014,SE_TRA_GRDL,Colombia,PRIMAR,Female,98.70715
2014,SE_TRA_GRDL,Colombia,UPPSEC,Female,99.42741
2014,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,98.23088
2014,SE_TRA_GRDL,Colombia,LOWSEC,Male,98.62823
2014,SE_TRA_GRDL,Colombia,LOWSEC,Female,99.28957
2017,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,77.61033
2017,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,86.45889
2017,SE_TRA_GRDL,Mexico,PREPRI,Male,46.66842
2017,SE_TRA_GRDL,Mexico,PREPRI,Female,79.1957
2018,SE_TRA_GRDL,Mexico,PREPRI,Female,79.49677
2018,SE_TRA_GRDL,Mexico,PREPRI,Male,46.124
2018,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,87.54024
2018,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,77.98012
2018,SE_TRA_GRDL,Mexico,SECOND,Female,90.91677
2018,SE_TRA_GRDL,Mexico,PRIMAR,Female,89.00656
2014,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,98.98533
2014,SE_TRA_GRDL,Colombia,PREPRI,Female,97.18197
2014,SE_TRA_GRDL,Colombia,PREPRI,Male,92.47152
2014,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,99.24508
2015,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.94094
2015,SE_TRA_GRDL,Colombia,LOWSEC,Male,96.53998
2015,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,94.02514
2015,SE_TRA_GRDL,Colombia,UPPSEC,Female,98.63843
2015,SE_TRA_GRDL,Colombia,PRIMAR,Female,94.98992
2015,SE_TRA_GRDL,Colombia,SECOND,Both sexes,97.52708
2004,SE_TRA_GRDL,Republic of Korea,SECOND,Male,100.0
2004,SE_TRA_GRDL,Republic of Korea,UPPSEC,Both sexes,100.0
2004,SE_TRA_GRDL,Republic of Korea,LOWSEC,Female,100.0
2004,SE_TRA_GRDL,Republic of Korea,LOWSEC,Male,100.0
2004,SE_TRA_GRDL,Republic of Korea,LOWSEC,Both sexes,100.0
2004,SE_TRA_GRDL,Republic of Korea,UPPSEC,Female,100.0
2004,SE_TRA_GRDL,Republic of Korea,PRIMAR,Both sexes,100.0
2004,SE_TRA_GRDL,Republic of Korea,SECOND,Female,100.0
2005,SE_TRA_GRDL,Republic of Korea,SECOND,Both sexes,100.0
2005,SE_TRA_GRDL,Republic of Korea,UPPSEC,Male,100.0
2018,SE_TRA_GRDL,Mexico,PRIMAR,Male,84.5076
2018,SE_TRA_GRDL,Mexico,SECOND,Both sexes,89.93733
2018,SE_TRA_GRDL,Mexico,SECOND,Male,88.92981
2019,SE_TRA_GRDL,Mexico,PREPRI,Male,37.53439
2019,SE_TRA_GRDL,Mexico,PREPRI,Female,81.81279
2019,SE_TRA_GRDL,Mexico,SECOND,Both sexes,86.45804
2019,SE_TRA_GRDL,Mexico,PRIMAR,Male,85.4811
2019,SE_TRA_GRDL,Mexico,PRIMAR,Female,90.06565
2019,SE_TRA_GRDL,Mexico,PREPRI,Both sexes,79.22658
2019,SE_TRA_GRDL,Mexico,PRIMAR,Both sexes,88.59386
2015,SE_TRA_GRDL,Colombia,PRIMAR,Male,90.74096
2015,SE_TRA_GRDL,Colombia,UPPSEC,Male,97.68156
2015,SE_TRA_GRDL,Colombia,SECOND,Male,96.89964
2015,SE_TRA_GRDL,Colombia,SECOND,Female,98.11912
2015,SE_TRA_GRDL,Colombia,UPPSEC,Both sexes,98.1238
2015,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,97.28993
2016,SE_TRA_GRDL,Colombia,UPPSEC,Female,99.01891
2016,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,94.85455
2016,SE_TRA_GRDL,Colombia,SECOND,Both sexes,98.14519
2016,SE_TRA_GRDL,Colombia,PRIMAR,Female,95.81673
2000,SE_TRA_GRDL,Croatia,SECOND,Female,100.0
2000,SE_TRA_GRDL,Croatia,SECOND,Male,100.0
2000,SE_TRA_GRDL,Croatia,PRIMAR,Female,100.0
2000,SE_TRA_GRDL,Croatia,PREPRI,Both sexes,79.19021
2000,SE_TRA_GRDL,Croatia,PREPRI,Female,79.15945
2000,SE_TRA_GRDL,Croatia,LOWSEC,Both sexes,100.0
2000,SE_TRA_GRDL,Croatia,LOWSEC,Female,100.0
2000,SE_TRA_GRDL,Croatia,PREPRI,Male,89.47368
2000,SE_TRA_GRDL,Croatia,PRIMAR,Both sexes,100.0
2000,SE_TRA_GRDL,Croatia,UPPSEC,Female,100.0
