Year,SI_POV,GeoAreaName,Value
2014,SI_POV_LMIC,Poland,1.1
2014,SI_POV_UMIC,Poland,3.8
2015,SI_POV_DDAY,Poland,0.4
2015,SI_POV_LMIC,Poland,0.9
2015,SI_POV_UMIC,Poland,3.4
2016,SI_POV_DDAY,Poland,0.2
2016,SI_POV_LMIC,Poland,0.6
2016,SI_POV_UMIC,Poland,2.4
2017,SI_POV_DDAY,Poland,0.3
2017,SI_POV_LMIC,Poland,0.6
2017,SI_POV_UMIC,Poland,1.7
2018,SI_POV_DDAY,Poland,0.2
2018,SI_POV_LMIC,Poland,0.4
2018,SI_POV_UMIC,Poland,1.4
2019,SI_POV_DDAY,Poland,0.1
2019,SI_POV_LMIC,Poland,0.2
2019,SI_POV_UMIC,Poland,0.8
2003,SI_POV_DDAY,Portugal,0.9
2003,SI_POV_LMIC,Portugal,1.5
2003,SI_POV_UMIC,Portugal,4.0
2004,SI_POV_DDAY,Portugal,0.5
2004,SI_POV_LMIC,Portugal,1.1
2004,SI_POV_UMIC,Portugal,3.3
2005,SI_POV_DDAY,Portugal,0.5
2005,SI_POV_LMIC,Portugal,1.1
2005,SI_POV_UMIC,Portugal,3.3
2006,SI_POV_DDAY,Portugal,0.1
2006,SI_POV_LMIC,Portugal,0.6
2006,SI_POV_UMIC,Portugal,3.0
2007,SI_POV_DDAY,Portugal,0.3
2007,SI_POV_LMIC,Portugal,0.9
2007,SI_POV_UMIC,Portugal,2.2
2008,SI_POV_DDAY,Portugal,0.1
2008,SI_POV_LMIC,Portugal,0.9
2008,SI_POV_UMIC,Portugal,2.9
2009,SI_POV_DDAY,Portugal,0.2
2009,SI_POV_LMIC,Portugal,0.5
2009,SI_POV_UMIC,Portugal,2.3
2010,SI_POV_DDAY,Portugal,0.1
2010,SI_POV_LMIC,Portugal,0.5
2010,SI_POV_UMIC,Portugal,2.6
2011,SI_POV_DDAY,Portugal,0.5
2011,SI_POV_LMIC,Portugal,0.9
2011,SI_POV_UMIC,Portugal,3.7
2012,SI_POV_DDAY,Portugal,0.7
2012,SI_POV_LMIC,Portugal,1.5
2012,SI_POV_UMIC,Portugal,5.5
2013,SI_POV_DDAY,Portugal,0.9
2013,SI_POV_LMIC,Portugal,1.8
2013,SI_POV_UMIC,Portugal,5.4
2014,SI_POV_DDAY,Portugal,0.5
2014,SI_POV_LMIC,Portugal,1.5
2014,SI_POV_UMIC,Portugal,4.7
2015,SI_POV_DDAY,Portugal,0.5
2015,SI_POV_LMIC,Portugal,1.2
2015,SI_POV_UMIC,Portugal,3.6
2016,SI_POV_DDAY,Portugal,0.4
2016,SI_POV_LMIC,Portugal,0.7
2016,SI_POV_UMIC,Portugal,3.6
2017,SI_POV_DDAY,Portugal,0.4
2017,SI_POV_LMIC,Portugal,0.7
2017,SI_POV_UMIC,Portugal,2.3
2018,SI_POV_DDAY,Portugal,0.3
2018,SI_POV_LMIC,Portugal,0.7
2018,SI_POV_UMIC,Portugal,2.1
2019,SI_POV_DDAY,Portugal,0.1
2019,SI_POV_LMIC,Portugal,0.2
2019,SI_POV_UMIC,Portugal,1.5
2020,SI_POV_DDAY,Portugal,0.5
2020,SI_POV_LMIC,Portugal,1.0
2020,SI_POV_UMIC,Portugal,2.6
2006,SI_POV_DDAY,Romania,7.4
2006,SI_POV_LMIC,Romania,18.0
2006,SI_POV_UMIC,Romania,42.2
2007,SI_POV_DDAY,Romania,5.3
2007,SI_POV_LMIC,Romania,13.9
2007,SI_POV_UMIC,Romania,36.2
2008,SI_POV_DDAY,Romania,4.1
2008,SI_POV_LMIC,Romania,10.3
2008,SI_POV_UMIC,Romania,29.4
2009,SI_POV_DDAY,Romania,3.1
2009,SI_POV_LMIC,Romania,9.9
2009,SI_POV_UMIC,Romania,27.7
2010,SI_POV_DDAY,Romania,4.2
2010,SI_POV_LMIC,Romania,11.0
2010,SI_POV_UMIC,Romania,29.6
2011,SI_POV_DDAY,Romania,5.4
2011,SI_POV_LMIC,Romania,12.6
2011,SI_POV_UMIC,Romania,33.5
2012,SI_POV_DDAY,Romania,6.2
2012,SI_POV_LMIC,Romania,12.8
2012,SI_POV_UMIC,Romania,33.6
2013,SI_POV_DDAY,Romania,6.6
2013,SI_POV_LMIC,Romania,15.1
2013,SI_POV_UMIC,Romania,32.8
2014,SI_POV_DDAY,Romania,7.0
2014,SI_POV_LMIC,Romania,13.9
2014,SI_POV_UMIC,Romania,29.7
2015,SI_POV_DDAY,Romania,5.3
2015,SI_POV_LMIC,Romania,12.2
2015,SI_POV_UMIC,Romania,27.4
2016,SI_POV_DDAY,Romania,3.2
2016,SI_POV_LMIC,Romania,8.9
2016,SI_POV_UMIC,Romania,21.8
2017,SI_POV_DDAY,Romania,3.3
2017,SI_POV_LMIC,Romania,6.7
2017,SI_POV_UMIC,Romania,16.3
2018,SI_POV_DDAY,Romania,2.7
2018,SI_POV_LMIC,Romania,5.7
2018,SI_POV_UMIC,Romania,13.0
2019,SI_POV_DDAY,Romania,2.2
2019,SI_POV_LMIC,Romania,4.7
2019,SI_POV_UMIC,Romania,10.9
2020,SI_POV_DDAY,Romania,1.4
2020,SI_POV_LMIC,Romania,3.9
2020,SI_POV_UMIC,Romania,10.0
2004,SI_POV_DDAY,Slovak Republic,0.1
2004,SI_POV_LMIC,Slovak Republic,1.0
2004,SI_POV_UMIC,Slovak Republic,8.3
2005,SI_POV_DDAY,Slovak Republic,0.2
2005,SI_POV_LMIC,Slovak Republic,0.9
2005,SI_POV_UMIC,Slovak Republic,5.2
2006,SI_POV_DDAY,Slovak Republic,0.2
2006,SI_POV_LMIC,Slovak Republic,0.8
2006,SI_POV_UMIC,Slovak Republic,3.5
2007,SI_POV_DDAY,Slovak Republic,0.4
2007,SI_POV_LMIC,Slovak Republic,1.0
2007,SI_POV_UMIC,Slovak Republic,3.2
2008,SI_POV_DDAY,Slovak Republic,0.4
2008,SI_POV_LMIC,Slovak Republic,1.1
2008,SI_POV_UMIC,Slovak Republic,3.9
2009,SI_POV_DDAY,Slovak Republic,0.4
2009,SI_POV_LMIC,Slovak Republic,1.1
2009,SI_POV_UMIC,Slovak Republic,3.9
2010,SI_POV_DDAY,Slovak Republic,0.5
2010,SI_POV_LMIC,Slovak Republic,1.2
2010,SI_POV_UMIC,Slovak Republic,3.4
2011,SI_POV_DDAY,Slovak Republic,0.4
2011,SI_POV_LMIC,Slovak Republic,0.9
2011,SI_POV_UMIC,Slovak Republic,3.0
2012,SI_POV_DDAY,Slovak Republic,0.4
2012,SI_POV_LMIC,Slovak Republic,1.1
2012,SI_POV_UMIC,Slovak Republic,4.5
2013,SI_POV_DDAY,Slovak Republic,0.3
2013,SI_POV_LMIC,Slovak Republic,1.2
2013,SI_POV_UMIC,Slovak Republic,4.1
2014,SI_POV_DDAY,Slovak Republic,0.7
2014,SI_POV_LMIC,Slovak Republic,1.8
2014,SI_POV_UMIC,Slovak Republic,4.8
2015,SI_POV_DDAY,Slovak Republic,0.7
2015,SI_POV_LMIC,Slovak Republic,1.2
2015,SI_POV_UMIC,Slovak Republic,4.3
2016,SI_POV_DDAY,Slovak Republic,1.4
2016,SI_POV_LMIC,Slovak Republic,2.1
2016,SI_POV_UMIC,Slovak Republic,4.3
2017,SI_POV_DDAY,Slovak Republic,0.2
2017,SI_POV_LMIC,Slovak Republic,1.3
2017,SI_POV_UMIC,Slovak Republic,2.7
2018,SI_POV_DDAY,Slovak Republic,0.2
2018,SI_POV_LMIC,Slovak Republic,1.3
2018,SI_POV_UMIC,Slovak Republic,3.4
2019,SI_POV_DDAY,Slovak Republic,0.1
2019,SI_POV_LMIC,Slovak Republic,0.5
2019,SI_POV_UMIC,Slovak Republic,2.0
2004,SI_POV_DDAY,Slovenia,0.0
2004,SI_POV_LMIC,Slovenia,0.2
2004,SI_POV_UMIC,Slovenia,0.5
2005,SI_POV_DDAY,Slovenia,0.1
2005,SI_POV_LMIC,Slovenia,0.2
2005,SI_POV_UMIC,Slovenia,0.5
2006,SI_POV_DDAY,Slovenia,0.1
2006,SI_POV_LMIC,Slovenia,0.1
2006,SI_POV_UMIC,Slovenia,0.4
2007,SI_POV_DDAY,Slovenia,0.0
2007,SI_POV_LMIC,Slovenia,0.1
2007,SI_POV_UMIC,Slovenia,0.2
2008,SI_POV_DDAY,Slovenia,0.0
2008,SI_POV_LMIC,Slovenia,0.0
2008,SI_POV_UMIC,Slovenia,0.1
2009,SI_POV_DDAY,Slovenia,0.0
2009,SI_POV_LMIC,Slovenia,0.0
2009,SI_POV_UMIC,Slovenia,0.2
2010,SI_POV_DDAY,Slovenia,0.0
2010,SI_POV_LMIC,Slovenia,0.0
2010,SI_POV_UMIC,Slovenia,0.1
2011,SI_POV_DDAY,Slovenia,0.0
2011,SI_POV_LMIC,Slovenia,0.0
2011,SI_POV_UMIC,Slovenia,0.3
2012,SI_POV_DDAY,Slovenia,0.0
2012,SI_POV_LMIC,Slovenia,0.0
2012,SI_POV_UMIC,Slovenia,0.3
2013,SI_POV_DDAY,Slovenia,0.0
2013,SI_POV_LMIC,Slovenia,0.1
2013,SI_POV_UMIC,Slovenia,0.4
2014,SI_POV_DDAY,Slovenia,0.0
2014,SI_POV_LMIC,Slovenia,0.0
2014,SI_POV_UMIC,Slovenia,0.3
2015,SI_POV_DDAY,Slovenia,0.0
2015,SI_POV_LMIC,Slovenia,0.0
2015,SI_POV_UMIC,Slovenia,0.3
2016,SI_POV_DDAY,Slovenia,0.0
2016,SI_POV_LMIC,Slovenia,0.0
2016,SI_POV_UMIC,Slovenia,0.2
2017,SI_POV_DDAY,Slovenia,0.0
2017,SI_POV_LMIC,Slovenia,0.0
2017,SI_POV_UMIC,Slovenia,0.1
2018,SI_POV_DDAY,Slovenia,0.0
2018,SI_POV_LMIC,Slovenia,0.0
2018,SI_POV_UMIC,Slovenia,0.1
2019,SI_POV_DDAY,Slovenia,0.0
2019,SI_POV_LMIC,Slovenia,0.0
2019,SI_POV_UMIC,Slovenia,0.1
2020,SI_POV_DDAY,Slovenia,0.0
2020,SI_POV_LMIC,Slovenia,0.0
2020,SI_POV_UMIC,Slovenia,0.0
1998,SI_POV_DDAY,Spain,1.0
1998,SI_POV_LMIC,Spain,1.2
1998,SI_POV_UMIC,Spain,3.0
1999,SI_POV_DDAY,Spain,0.7
1999,SI_POV_LMIC,Spain,1.0
1999,SI_POV_UMIC,Spain,2.5
2000,SI_POV_DDAY,Spain,0.7
2000,SI_POV_LMIC,Spain,1.1
2000,SI_POV_UMIC,Spain,2.4
2003,SI_POV_DDAY,Spain,0.8
2003,SI_POV_LMIC,Spain,1.2
2003,SI_POV_UMIC,Spain,2.2
2004,SI_POV_DDAY,Spain,0.8
2004,SI_POV_LMIC,Spain,1.3
2004,SI_POV_UMIC,Spain,2.4
2005,SI_POV_DDAY,Spain,0.7
2005,SI_POV_LMIC,Spain,1.1
2005,SI_POV_UMIC,Spain,2.6
2006,SI_POV_DDAY,Spain,0.8
2006,SI_POV_LMIC,Spain,1.1
2006,SI_POV_UMIC,Spain,2.6
2007,SI_POV_DDAY,Spain,0.4
2007,SI_POV_LMIC,Spain,0.7
2007,SI_POV_UMIC,Spain,1.6
2008,SI_POV_DDAY,Spain,0.5
2008,SI_POV_LMIC,Spain,0.9
2008,SI_POV_UMIC,Spain,1.9
2009,SI_POV_DDAY,Spain,0.8
2009,SI_POV_LMIC,Spain,1.1
2009,SI_POV_UMIC,Spain,2.3
2010,SI_POV_DDAY,Spain,0.7
2010,SI_POV_LMIC,Spain,1.1
2010,SI_POV_UMIC,Spain,2.7
2011,SI_POV_DDAY,Spain,1.1
2011,SI_POV_LMIC,Spain,1.6
2011,SI_POV_UMIC,Spain,3.0
2012,SI_POV_DDAY,Spain,0.9
2012,SI_POV_LMIC,Spain,1.5
2012,SI_POV_UMIC,Spain,3.4
2013,SI_POV_DDAY,Spain,1.1
2013,SI_POV_LMIC,Spain,1.7
2013,SI_POV_UMIC,Spain,3.8
2014,SI_POV_DDAY,Spain,0.8
2014,SI_POV_LMIC,Spain,1.5
2014,SI_POV_UMIC,Spain,3.3
2015,SI_POV_DDAY,Spain,0.9
2015,SI_POV_LMIC,Spain,1.5
2015,SI_POV_UMIC,Spain,3.5
2016,SI_POV_DDAY,Spain,1.1
2016,SI_POV_LMIC,Spain,1.7
2016,SI_POV_UMIC,Spain,3.5
2017,SI_POV_DDAY,Spain,0.7
2017,SI_POV_LMIC,Spain,1.1
2017,SI_POV_UMIC,Spain,2.5
2018,SI_POV_DDAY,Spain,0.8
2018,SI_POV_LMIC,Spain,1.2
2018,SI_POV_UMIC,Spain,2.7
2019,SI_POV_DDAY,Spain,0.8
2019,SI_POV_LMIC,Spain,1.1
2019,SI_POV_UMIC,Spain,2.8
2020,SI_POV_DDAY,Spain,0.9
2020,SI_POV_LMIC,Spain,1.4
2020,SI_POV_UMIC,Spain,3.1
2000,SI_POV_DDAY,Sweden,0.0
2000,SI_POV_LMIC,Sweden,0.0
2000,SI_POV_UMIC,Sweden,0.5
2002,SI_POV_DDAY,Sweden,0.0
2002,SI_POV_LMIC,Sweden,0.2
2002,SI_POV_UMIC,Sweden,0.5
2003,SI_POV_DDAY,Sweden,0.3
2003,SI_POV_LMIC,Sweden,0.5
2003,SI_POV_UMIC,Sweden,1.0
2004,SI_POV_DDAY,Sweden,0.4
2004,SI_POV_LMIC,Sweden,0.6
2004,SI_POV_UMIC,Sweden,1.0
2005,SI_POV_DDAY,Sweden,1.1
2005,SI_POV_LMIC,Sweden,1.3
2005,SI_POV_UMIC,Sweden,1.8
2006,SI_POV_DDAY,Sweden,0.4
2006,SI_POV_LMIC,Sweden,0.5
2006,SI_POV_UMIC,Sweden,1.0
2007,SI_POV_DDAY,Sweden,0.4
2007,SI_POV_LMIC,Sweden,0.6
2007,SI_POV_UMIC,Sweden,0.9
2008,SI_POV_DDAY,Sweden,0.6
2008,SI_POV_LMIC,Sweden,0.8
2008,SI_POV_UMIC,Sweden,1.0
2009,SI_POV_DDAY,Sweden,0.5
2009,SI_POV_LMIC,Sweden,0.8
2009,SI_POV_UMIC,Sweden,1.1
2010,SI_POV_DDAY,Sweden,0.5
2010,SI_POV_LMIC,Sweden,0.8
2010,SI_POV_UMIC,Sweden,1.3
2011,SI_POV_DDAY,Sweden,0.6
2011,SI_POV_LMIC,Sweden,0.8
2011,SI_POV_UMIC,Sweden,1.4
2012,SI_POV_DDAY,Sweden,0.5
2012,SI_POV_LMIC,Sweden,0.6
2012,SI_POV_UMIC,Sweden,1.2
2013,SI_POV_DDAY,Sweden,0.7
2013,SI_POV_LMIC,Sweden,0.8
2013,SI_POV_UMIC,Sweden,1.3
2014,SI_POV_DDAY,Sweden,0.5
2014,SI_POV_LMIC,Sweden,0.7
2014,SI_POV_UMIC,Sweden,1.1
2015,SI_POV_DDAY,Sweden,0.6
2015,SI_POV_LMIC,Sweden,0.8
2015,SI_POV_UMIC,Sweden,1.1
2016,SI_POV_DDAY,Sweden,0.3
2016,SI_POV_LMIC,Sweden,0.5
2016,SI_POV_UMIC,Sweden,0.9
2017,SI_POV_DDAY,Sweden,0.2
2017,SI_POV_LMIC,Sweden,0.3
2017,SI_POV_UMIC,Sweden,0.8
2018,SI_POV_DDAY,Sweden,0.7
2018,SI_POV_LMIC,Sweden,0.9
2018,SI_POV_UMIC,Sweden,1.4
2019,SI_POV_DDAY,Sweden,0.3
2019,SI_POV_LMIC,Sweden,0.4
2019,SI_POV_UMIC,Sweden,0.9
2020,SI_POV_DDAY,Sweden,0.4
2020,SI_POV_LMIC,Sweden,0.5
2020,SI_POV_UMIC,Sweden,0.9
2000,SI_POV_DDAY,Switzerland,0.0
2000,SI_POV_LMIC,Switzerland,0.2
2000,SI_POV_UMIC,Switzerland,0.5
2002,SI_POV_DDAY,Switzerland,0.0
2002,SI_POV_LMIC,Switzerland,0.0
2002,SI_POV_UMIC,Switzerland,0.2
2006,SI_POV_DDAY,Switzerland,0.0
2006,SI_POV_LMIC,Switzerland,0.2
2006,SI_POV_UMIC,Switzerland,0.4
2007,SI_POV_DDAY,Switzerland,0.0
2007,SI_POV_LMIC,Switzerland,0.1
2007,SI_POV_UMIC,Switzerland,0.4
2008,SI_POV_DDAY,Switzerland,0.1
2008,SI_POV_LMIC,Switzerland,0.1
2008,SI_POV_UMIC,Switzerland,0.3
2009,SI_POV_DDAY,Switzerland,0.0
2009,SI_POV_LMIC,Switzerland,0.1
2009,SI_POV_UMIC,Switzerland,0.2
2010,SI_POV_DDAY,Switzerland,0.0
2010,SI_POV_LMIC,Switzerland,0.1
2010,SI_POV_UMIC,Switzerland,0.4
2011,SI_POV_DDAY,Switzerland,0.0
2011,SI_POV_LMIC,Switzerland,0.0
2011,SI_POV_UMIC,Switzerland,0.1
2012,SI_POV_DDAY,Switzerland,0.0
2012,SI_POV_LMIC,Switzerland,0.0
2012,SI_POV_UMIC,Switzerland,0.0
2013,SI_POV_DDAY,Switzerland,0.0
2013,SI_POV_LMIC,Switzerland,0.0
2013,SI_POV_UMIC,Switzerland,0.1
2014,SI_POV_DDAY,Switzerland,0.0
2014,SI_POV_LMIC,Switzerland,0.0
2014,SI_POV_UMIC,Switzerland,0.1
2015,SI_POV_DDAY,Switzerland,0.0
2015,SI_POV_LMIC,Switzerland,0.0
2015,SI_POV_UMIC,Switzerland,0.1
2016,SI_POV_DDAY,Switzerland,0.0
2016,SI_POV_LMIC,Switzerland,0.1
2016,SI_POV_UMIC,Switzerland,0.1
2017,SI_POV_DDAY,Switzerland,0.0
2017,SI_POV_LMIC,Switzerland,0.0
2017,SI_POV_UMIC,Switzerland,0.1
2018,SI_POV_DDAY,Switzerland,0.0
2018,SI_POV_LMIC,Switzerland,0.0
2018,SI_POV_UMIC,Switzerland,0.2
1998,SI_POV_DDAY,United Kingdom,0.2
1998,SI_POV_LMIC,United Kingdom,0.2
1998,SI_POV_UMIC,United Kingdom,0.7
1999,SI_POV_DDAY,United Kingdom,0.2
1999,SI_POV_LMIC,United Kingdom,0.2
1999,SI_POV_UMIC,United Kingdom,0.7
2000,SI_POV_DDAY,United Kingdom,0.2
2000,SI_POV_LMIC,United Kingdom,0.2
2000,SI_POV_UMIC,United Kingdom,0.7
2001,SI_POV_DDAY,United Kingdom,0.2
2001,SI_POV_LMIC,United Kingdom,0.5
2001,SI_POV_UMIC,United Kingdom,0.7
2002,SI_POV_DDAY,United Kingdom,0.2
2002,SI_POV_LMIC,United Kingdom,0.5
2002,SI_POV_UMIC,United Kingdom,0.7
2003,SI_POV_DDAY,United Kingdom,0.2
2003,SI_POV_LMIC,United Kingdom,0.2
2003,SI_POV_UMIC,United Kingdom,0.7
2004,SI_POV_DDAY,United Kingdom,0.2
2004,SI_POV_LMIC,United Kingdom,0.2
2004,SI_POV_UMIC,United Kingdom,0.5
2005,SI_POV_DDAY,United Kingdom,0.2
2005,SI_POV_LMIC,United Kingdom,0.5
2005,SI_POV_UMIC,United Kingdom,0.7
2006,SI_POV_DDAY,United Kingdom,0.2
2006,SI_POV_LMIC,United Kingdom,0.2
2006,SI_POV_UMIC,United Kingdom,0.7
2007,SI_POV_DDAY,United Kingdom,0.2
2007,SI_POV_LMIC,United Kingdom,0.5
2007,SI_POV_UMIC,United Kingdom,0.7
2008,SI_POV_DDAY,United Kingdom,0.2
2008,SI_POV_LMIC,United Kingdom,0.5
2008,SI_POV_UMIC,United Kingdom,0.7
2009,SI_POV_DDAY,United Kingdom,0.2
2009,SI_POV_LMIC,United Kingdom,0.5
2009,SI_POV_UMIC,United Kingdom,0.7
2010,SI_POV_DDAY,United Kingdom,0.2
2010,SI_POV_LMIC,United Kingdom,0.5
2010,SI_POV_UMIC,United Kingdom,0.7
2011,SI_POV_DDAY,United Kingdom,0.2
2011,SI_POV_LMIC,United Kingdom,0.5
2011,SI_POV_UMIC,United Kingdom,0.7
2012,SI_POV_DDAY,United Kingdom,0.2
2012,SI_POV_LMIC,United Kingdom,0.5
2012,SI_POV_UMIC,United Kingdom,0.7
2013,SI_POV_DDAY,United Kingdom,0.2
2013,SI_POV_LMIC,United Kingdom,0.2
2013,SI_POV_UMIC,United Kingdom,0.5
2014,SI_POV_DDAY,United Kingdom,0.2
2014,SI_POV_LMIC,United Kingdom,0.5
2014,SI_POV_UMIC,United Kingdom,0.5
2015,SI_POV_DDAY,United Kingdom,0.2
2015,SI_POV_LMIC,United Kingdom,0.5
2015,SI_POV_UMIC,United Kingdom,0.7
2016,SI_POV_DDAY,United Kingdom,0.2
2016,SI_POV_LMIC,United Kingdom,0.5
2016,SI_POV_UMIC,United Kingdom,0.7
2017,SI_POV_DDAY,United Kingdom,0.2
2017,SI_POV_LMIC,United Kingdom,0.5
2017,SI_POV_UMIC,United Kingdom,0.7
2018,SI_POV_DDAY,United Kingdom,0.5
2018,SI_POV_LMIC,United Kingdom,0.5
2018,SI_POV_UMIC,United Kingdom,0.7
2019,SI_POV_DDAY,United Kingdom,0.5
2019,SI_POV_LMIC,United Kingdom,0.5
2019,SI_POV_UMIC,United Kingdom,0.7
2020,SI_POV_DDAY,United Kingdom,0.5
2020,SI_POV_LMIC,United Kingdom,0.5
2020,SI_POV_UMIC,United Kingdom,0.7
