Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2012,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,65
2012,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2012,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2012,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,96
2013,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2013,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2013,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2013,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,69
2013,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,70
2013,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2013,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,98
2013,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,95
2013,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,69
2014,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2014,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2014,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,71
2014,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,95
2014,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,98
2014,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2014,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,73
2014,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,73
2014,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2015,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,75
2015,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2015,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,98
2015,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,95
2015,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,73
2015,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2015,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,76
2015,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2015,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2016,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2016,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,78
2016,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,79
2016,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2016,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2016,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2016,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,76
2016,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,96
2016,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 4,Both sexes,90
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Total or no breakdown,Female,70
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 2,Female,76
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Total or no breakdown,Male,82
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 2,Both sexes,73
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 5 (richest),Female,99
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,82
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 5 (richest),Both sexes,91
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 2,Both sexes,76
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 4,Male,88
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,94
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 5 (richest),Female,0
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 4,Both sexes,97
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 4,Male,97
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 5 (richest),Male,99
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 5 (richest),Female,100
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Total or no breakdown,Female,93
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Total or no breakdown,Both sexes,93
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Total or no breakdown,Female,95
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Total or no breakdown,Male,93
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 4,Both sexes,97
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 3,Male,87
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 4,Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 1 (poorest),Female,97
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 3,Both sexes,95
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 4,Both sexes,96
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 3,Male,97
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 3,Male,97
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Total or no breakdown,Both sexes,96
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,93
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 3,Both sexes,93
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 2,Both sexes,94
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 2,Male,94
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 1 (poorest),Male,91
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 3,Both sexes,96
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 1 (poorest),Female,96
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 1 (poorest),Male,89
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 3,Both sexes,97
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 3,Female,95
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 5 (richest),Both sexes,98
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 2,Male,92
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 4,Female,97
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 1 (poorest),Male,60
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 1 (poorest),Female,60
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 1 (poorest),Male,63
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 5 (richest),Male,96
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 2,Male,71
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 2,Both sexes,94
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 5 (richest),Female,0
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 2,Female,94
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 3,Both sexes,77
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 1 (poorest),Male,90
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 3,Male,79
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 1 (poorest),Both sexes,62
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 3,Female,80
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Total or no breakdown,Both sexes,85
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 4,Both sexes,79
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Total or no breakdown,Both sexes,93
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 4,Male,76
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 1 (poorest),Male,41
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 1 (poorest),Both sexes,97
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 4,Both sexes,83
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 4,Male,89
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,94
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 1 (poorest),Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 2,Male,94
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 1 (poorest),Both sexes,93
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 3,Both sexes,97
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 2,Male,95
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 4,Both sexes,94
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 5 (richest),Both sexes,98
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,94
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 3,Female,78
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 3,Female,81
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 3,Both sexes,84
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Total or no breakdown,Male,74
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 3,Male,74
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,80
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 3,Male,90
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 5 (richest),Both sexes,97
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 5 (richest),Female,0
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 4,Male,88
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 2,Male,76
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 5 (richest),Both sexes,97
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 1 (poorest),Female,62
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 5 (richest),Male,100
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 1 (poorest),Both sexes,44
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 2,Female,76
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 4,Female,89
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 5 (richest),Female,100
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 4,Female,98
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Total or no breakdown,Male,93
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 4,Female,97
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 4,Male,96
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 3,Female,96
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 3,Male,90
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 1 (poorest),Female,86
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 5 (richest),Both sexes,100
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,87
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 5 (richest),Both sexes,99
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,95
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 1 (poorest),Male,98
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 5 (richest),Female,99
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 3,Both sexes,91
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 1 (poorest),Female,88
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 5 (richest),Male,97
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 2,Both sexes,91
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 4,Male,96
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 3,Male,97
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 3,Female,97
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,79
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Total or no breakdown,Both sexes,72
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Total or no breakdown,Female,89
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 5 (richest),Both sexes,97
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 3,Male,97
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 5 (richest),Male,96
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 1 (poorest),Female,48
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 2,Both sexes,68
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Total or no breakdown,Female,95
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 4,Female,91
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Total or no breakdown,Male,97
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 5 (richest),Female,98
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,60
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Total or no breakdown,Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 3,Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 5 (richest),Male,97
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 4,Female,67
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 5 (richest),Female,99
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 2,Both sexes,93
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 2,Female,92
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Total or no breakdown,Male,91
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 5 (richest),Both sexes,96
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 4,Both sexes,98
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 2,Male,89
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 4,Male,100
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 2,Female,87
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 4,Female,95
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 1 (poorest),Male,92
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 3,Female,94
2017,SE_TOT_CPLR,Albania,PRIMAR,Urban,Quantile 3,Female,94
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 2,Female,96
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 2,Female,93
2017,SE_TOT_CPLR,Albania,PRIMAR,Rural,Quantile 5 (richest),Male,0
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 2,Male,91
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 1 (poorest),Both sexes,93
2017,SE_TOT_CPLR,Albania,LOWSEC,All areas,Quantile 2,Female,91
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 1 (poorest),Both sexes,90
2017,SE_TOT_CPLR,Albania,PRIMAR,All areas,Quantile 4,Male,93
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 2,Both sexes,94
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 4,Both sexes,88
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 2,Female,75
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 2,Male,59
2017,SE_TOT_CPLR,Albania,UPPSEC,All areas,Quantile 3,Both sexes,79
2017,SE_TOT_CPLR,Albania,UPPSEC,Rural,Quantile 5 (richest),Male,0
2017,SE_TOT_CPLR,Albania,UPPSEC,Urban,Quantile 4,Female,93
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 1 (poorest),Male,68
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 2,Both sexes,88
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 1 (poorest),Both sexes,70
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Quantile 1 (poorest),Female,72
2017,SE_TOT_CPLR,Albania,LOWSEC,Rural,Quantile 5 (richest),Male,0
2017,SE_TOT_CPLR,Albania,LOWSEC,Urban,Total or no breakdown,Both sexes,94
2018,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2018,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2018,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,79
2018,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,96
2018,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2018,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,97
2018,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,83
2018,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,82
2018,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2019,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,96
2019,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,80
2019,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2019,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2019,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2019,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,83
2019,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,85
2019,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,97
2019,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2020,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Male,97
2020,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Female,97
2020,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Female,98
2020,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Male,81
2020,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Male,96
2020,SE_TOT_CPLR,Albania,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2020,SE_TOT_CPLR,Albania,LOWSEC,All areas,Total or no breakdown,Both sexes,97
2020,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Female,86
2020,SE_TOT_CPLR,Albania,UPPSEC,All areas,Total or no breakdown,Both sexes,85
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,Urban,Total or no breakdown,Both sexes,72
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Quantile 3,Both sexes,64
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,Urban,Total or no breakdown,Both sexes,98
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,88
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Quantile 4,Both sexes,91
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,89
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Quantile 2,Both sexes,89
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,64
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,62
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Female,86
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,Urban,Total or no breakdown,Both sexes,92
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Quantile 5 (richest),Both sexes,99
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Quantile 4,Both sexes,99
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,Rural,Total or no breakdown,Both sexes,96
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,49
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,Rural,Total or no breakdown,Both sexes,55
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,67
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Quantile 4,Both sexes,70
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Quantile 5 (richest),Both sexes,85
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,97
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Quantile 3,Both sexes,97
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Quantile 2,Both sexes,97
2000,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Quantile 1 (poorest),Both sexes,94
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Quantile 3,Both sexes,87
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,Rural,Total or no breakdown,Both sexes,83
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,78
2000,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Quantile 5 (richest),Both sexes,96
2000,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Quantile 2,Both sexes,60
2001,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,63
2001,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,66
2001,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,98
2001,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,91
2001,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,89
2001,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,68
2001,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2001,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2001,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Female,87
2002,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2002,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2002,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,70
2002,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,90
2002,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,92
2002,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,98
2002,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,68
2002,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,66
2002,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Female,88
2003,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,92
2003,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,90
2003,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,72
2003,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2003,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2003,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,68
2003,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,70
2003,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,98
2003,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Female,88
2004,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,72
2004,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,70
2004,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Female,89
2004,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
2004,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2004,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,74
2004,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,91
2004,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,93
2004,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,98
2005,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Female,72
2005,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Both sexes,74
2005,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Male,98
2005,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Male,93
2005,SE_TOT_CPLR,Azerbaijan,LOWSEC,All areas,Total or no breakdown,Both sexes,91
2005,SE_TOT_CPLR,Azerbaijan,UPPSEC,All areas,Total or no breakdown,Male,76
2005,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Female,97
2005,SE_TOT_CPLR,Azerbaijan,PRIMAR,All areas,Total or no breakdown,Both sexes,97
