Year,SeriesCode,Country,Age,Location,Sex,Value
2016,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,14
2017,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,15
2017,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,16
2017,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,14
2017,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2017,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,16
2017,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,16
2018,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,16
2018,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,17
2018,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2021,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,14
2021,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,13
2021,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,14
2010,SD_MDP_MUHC,France,ALLAGE,All areas,Male,18
2010,SD_MDP_MUHC,France,ALLAGE,All areas,Female,20
2010,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,19
2010,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,19
2010,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,19
2010,SD_MDP_MUHC,France,<18Y,All areas,Both sexes,23
2011,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,19
2011,SD_MDP_MUHC,France,ALLAGE,All areas,Female,20
2011,SD_MDP_MUHC,France,ALLAGE,All areas,Male,19
2011,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,19
2011,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,23
2011,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,19
2018,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,15
2018,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,15
2018,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,15
2019,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,16
2019,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,15
2012,SD_MDP_MUHC,France,ALLAGE,All areas,Male,18
2012,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,20
2012,SD_MDP_MUHC,France,ALLAGE,All areas,Female,20
2012,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,17
2012,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,19
2019,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2019,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,16
2019,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,17
2019,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,16
2020,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,16
2012,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,23
2013,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2013,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,18
2013,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,19
2013,SD_MDP_MUHC,France,ALLAGE,All areas,Female,19
2020,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,15
2020,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2020,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,16
2010,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,27
2010,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,34
2013,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,16
2013,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,20
2014,SD_MDP_MUHC,France,ALLAGE,All areas,Female,20
2014,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,20
2014,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,21
2010,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,23
2010,SD_MDP_MUHC,Poland,<18Y,All areas,Both sexes,31
2010,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,28
2010,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,29
2011,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,27
2014,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,19
2014,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,16
2014,SD_MDP_MUHC,France,ALLAGE,All areas,Male,18
2015,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,19
2015,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,16
2011,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,27
2011,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,29
2011,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,28
2011,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,23
2011,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,33
2015,SD_MDP_MUHC,France,ALLAGE,All areas,Female,18
2015,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,18
2015,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,21
2015,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2016,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,18
2016,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,20
2016,SD_MDP_MUHC,France,ALLAGE,All areas,Female,19
2016,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,22
2016,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,16
2016,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2017,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,19
2017,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,17
2017,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2017,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,22
2017,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,14
2017,SD_MDP_MUHC,France,ALLAGE,All areas,Female,18
2018,SD_MDP_MUHC,France,ALLAGE,All areas,Female,18
2018,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2018,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,23
2018,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,14
2018,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,20
2018,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,17
2019,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,22
2019,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,18
2019,SD_MDP_MUHC,France,ALLAGE,All areas,Female,19
2019,SD_MDP_MUHC,France,ALLAGE,All areas,Male,17
2019,SD_MDP_MUHC,France,ALLAGE,Urban,Both sexes,20
2019,SD_MDP_MUHC,France,ALLAGE,Rural,Both sexes,14
2020,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,18
2020,SD_MDP_MUHC,France,ALLAGE,All areas,Female,19
2020,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,21
2020,SD_MDP_MUHC,France,ALLAGE,All areas,Male,18
2021,SD_MDP_MUHC,France,ALLAGE,All areas,Both sexes,19
2021,SD_MDP_MUHC,France,ALLAGE,All areas,Male,18
2021,SD_MDP_MUHC,France,ALLAGE,All areas,Female,20
2021,SD_MDP_MUHC,France,<16Y,All areas,Both sexes,22
2010,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,19
2010,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,23
2010,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2010,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,21
2012,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,22
2012,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,33
2012,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,29
2012,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,27
2012,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,26
2012,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,27
2013,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,26
2013,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,26
2013,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,33
2013,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,29
2013,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,26
2013,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,21
2014,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,25
2014,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,27
2014,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,25
2014,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,25
2014,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,31
2014,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,20
2015,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,26
2015,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,23
2015,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,24
2015,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,18
2015,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,23
2015,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,30
2016,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,18
2016,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,22
2016,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,28
2016,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,22
2016,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,22
2016,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,23
2017,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,20
2017,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,24
2017,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,16
2017,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,17
2017,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,19
2017,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,20
2018,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,25
2018,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,19
2018,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,16
2018,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,18
2010,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,19
2010,SD_MDP_MUHC,Germany,<18Y,All areas,Both sexes,22
2011,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2011,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,20
2011,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,19
2011,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,22
2011,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,20
2011,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,21
2012,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,18
2012,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,19
2012,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,21
2012,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,18
2012,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,20
2012,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2013,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,19
2013,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,20
2013,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,19
2013,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,22
2013,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2013,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,21
2014,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,19
2014,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,22
2014,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,21
2014,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,19
2014,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,21
2014,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,20
2015,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,19
2015,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2015,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,17
2015,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,21
2015,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,19
2015,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,21
2016,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,21
2016,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,21
2016,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,18
2016,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,17
2016,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,20
2016,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,19
2017,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,20
2017,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,18
2017,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,17
2017,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,18
2017,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,19
2017,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,20
2018,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,19
2018,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,18
2018,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,17
2018,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,20
2018,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,18
2018,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,19
2019,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,15
2019,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,16
2019,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,19
2019,SD_MDP_MUHC,Germany,ALLAGE,Rural,Both sexes,16
2019,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,17
2019,SD_MDP_MUHC,Germany,ALLAGE,Urban,Both sexes,18
2020,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,25
2020,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,25
2020,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,24
2020,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,23
2021,SD_MDP_MUHC,Germany,ALLAGE,All areas,Male,20
2021,SD_MDP_MUHC,Germany,ALLAGE,All areas,Female,22
2021,SD_MDP_MUHC,Germany,<16Y,All areas,Both sexes,24
2021,SD_MDP_MUHC,Germany,ALLAGE,All areas,Both sexes,21
2010,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,29
2010,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,26
2010,SD_MDP_MUHC,Greece,<18Y,All areas,Both sexes,29
2010,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,28
2010,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,24
2010,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,33
2011,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,31
2011,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,30
2011,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,32
2011,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,30
2011,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,30
2011,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,33
2012,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,35
2012,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,33
2012,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,36
2012,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,35
2012,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,35
2012,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,34
2013,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,38
2013,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,38
2013,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,36
2013,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,35
2013,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,34
2013,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,37
2014,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,36
2014,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,34
2014,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,37
2014,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,40
2014,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,36
2014,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,35
2015,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,36
2018,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,15
2018,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,19
2019,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,15
2019,SD_MDP_MUHC,Poland,ALLAGE,Urban,Both sexes,14
2019,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,18
2019,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,19
2019,SD_MDP_MUHC,Poland,ALLAGE,Rural,Both sexes,24
2019,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,18
2020,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,18
2020,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,17
2020,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,15
2020,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,17
2021,SD_MDP_MUHC,Poland,<16Y,All areas,Both sexes,16
2021,SD_MDP_MUHC,Poland,ALLAGE,All areas,Both sexes,17
2021,SD_MDP_MUHC,Poland,ALLAGE,All areas,Male,16
2021,SD_MDP_MUHC,Poland,ALLAGE,All areas,Female,18
2010,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,42
2010,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,41
2010,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,42
2010,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,49
2015,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,34
2015,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,39
2015,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,35
2015,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,37
2015,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,37
2016,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,37
2016,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,39
2016,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,36
2016,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,36
2016,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,34
2016,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,34
2017,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,36
2017,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,33
2017,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,34
2017,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,39
2017,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,35
2017,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,36
2018,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,32
2018,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,31
2018,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,33
2010,SD_MDP_MUHC,Romania,<18Y,All areas,Both sexes,48
2010,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,29
2011,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,42
2011,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,29
2011,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,49
2011,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,41
2011,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,48
2011,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,40
2012,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,44
2012,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,33
2012,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,53
2012,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,43
2012,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,43
2012,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,57
2013,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,42
2013,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,43
2013,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,41
2013,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,51
2013,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,53
2013,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,33
2018,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,32
2018,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,30
2018,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,35
2019,SD_MDP_MUHC,Greece,ALLAGE,Rural,Both sexes,34
2019,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,29
2019,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,30
2019,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,30
2019,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,31
2019,SD_MDP_MUHC,Greece,ALLAGE,Urban,Both sexes,28
2020,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,28
2020,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,30
2020,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,31
2020,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,29
2021,SD_MDP_MUHC,Greece,ALLAGE,All areas,Both sexes,28
2021,SD_MDP_MUHC,Greece,ALLAGE,All areas,Male,27
2021,SD_MDP_MUHC,Greece,ALLAGE,All areas,Female,29
2021,SD_MDP_MUHC,Greece,<16Y,All areas,Both sexes,32
2010,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Male,29
2010,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Both sexes,30
2010,SD_MDP_MUHC,Hungary,<18Y,All areas,Both sexes,40
2014,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,40
2014,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,41
2014,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,40
2014,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,29
2014,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,50
2014,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,52
2015,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,27
2015,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,37
2015,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,38
2015,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,46
2015,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,51
2015,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,37
2016,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,40
2016,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,38
2016,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,28
2016,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,39
2016,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,52
2016,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,49
2017,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,49
2017,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,41
2017,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,37
2017,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,36
2017,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,25
2017,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,35
2018,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,34
2018,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,22
2018,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,31
2018,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,38
2018,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,33
2018,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,46
2019,SD_MDP_MUHC,Romania,ALLAGE,Urban,Both sexes,21
2019,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,30
2019,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,32
2019,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,31
2019,SD_MDP_MUHC,Romania,ALLAGE,Rural,Both sexes,44
2019,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,35
2020,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,36
2020,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,29
2020,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,32
2020,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,30
2021,SD_MDP_MUHC,Romania,ALLAGE,All areas,Male,33
2021,SD_MDP_MUHC,Romania,<16Y,All areas,Both sexes,41
2021,SD_MDP_MUHC,Romania,ALLAGE,All areas,Both sexes,34
2021,SD_MDP_MUHC,Romania,ALLAGE,All areas,Female,36
2013,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,42
2013,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,42
2013,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,42
2013,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,42
2014,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,43
2014,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,42
2010,SD_MDP_MUHC,Hungary,ALLAGE,Rural,Both sexes,35
2010,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,25
2010,SD_MDP_MUHC,Hungary,ALLAGE,All areas,Female,30
2011,SD_MDP_MUHC,Hungary,<16Y,All areas,Both sexes,40
2011,SD_MDP_MUHC,Hungary,ALLAGE,Urban,Both sexes,27
2014,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,43
2014,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Female,42
2015,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Male,42
2015,SD_MDP_MUHC,Serbia,<16Y,All areas,Both sexes,41
2015,SD_MDP_MUHC,Serbia,ALLAGE,All areas,Both sexes,42
