Year,SeriesCode,Country,Migratory status,Sex,Value
2005,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,163.0
2006,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,178.4
2007,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,179.1
2009,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,158.74
2009,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,86.66
2009,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,120.61
2000,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2324.0
2000,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,928.0
2000,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1697.53
2001,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1662.48
2001,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2272.0
2001,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,910.0
2002,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1595.0
2002,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2147.0
2015,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1627.5
2015,SL_EMP_INJUR,Switzerland,NONMIG,Female,1011.28
2016,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2178.75
2017,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2200.53
2018,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2267.3
2019,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2294.75
2020,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2108.12
2002,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,909.0
2003,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,1011.0
2003,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1659.0
2003,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2167.0
2004,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2066.0
2004,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1551.0
2004,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,906.0
2005,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,968.0
2005,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1564.0
2005,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2048.0
2006,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2162.0
2006,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,1010.0
2006,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1645.0
2007,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2011.0
2007,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,965.0
2007,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1540.0
2010,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,178.11
2010,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,153.06
2010,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,88.58
2010,SL_EMP_INJUR,Latvia,NONMIG,Male,212.03
2010,SL_EMP_INJUR,Latvia,NONMIG,Female,102.14
2010,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,130.77
2011,SL_EMP_INJUR,Latvia,NONMIG,Male,258.8
2011,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,167.44
2011,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,105.18
2011,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,179.96
2011,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,237.51
2011,SL_EMP_INJUR,Latvia,NONMIG,Female,113.33
2008,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1656.3
2008,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,1109.8
2008,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,2101.5
2009,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,910.09
2009,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1480.43
2009,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1218.87
2010,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,831.59
2011,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,962.06
2012,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,525.96
2012,SL_EMP_INJUR,Croatia,NONMIG,Female,526.4
2012,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1034.6
2012,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,798.55
2012,SL_EMP_INJUR,Croatia,NONMIG,Male,1037.38
2000,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,35.1
2001,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,6.6
2001,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,54.1
2001,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,44.6
2002,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,48.4
2002,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,6.3
2002,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,40.0
2003,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,28.4
2012,SL_EMP_INJUR,Croatia,NONMIG,Both sexes,800.03
2013,SL_EMP_INJUR,Croatia,NONMIG,Female,587.74
2013,SL_EMP_INJUR,Croatia,NONMIG,Male,1051.82
2013,SL_EMP_INJUR,Croatia,NONMIG,Both sexes,834.22
2013,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1064.2
2013,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,593.0
2013,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,843.5
2014,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,636.64
2014,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,871.75
2014,SL_EMP_INJUR,Croatia,NONMIG,Male,1064.84
2014,SL_EMP_INJUR,Croatia,NONMIG,Female,633.23
2014,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1077.96
2012,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,242.84
2012,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,191.24
2012,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,118.15
2012,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,177.16
2012,SL_EMP_INJUR,Latvia,NONMIG,Female,124.87
2012,SL_EMP_INJUR,Latvia,NONMIG,Male,268.61
2003,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,4.2
2003,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,34.8
2004,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,3.9
2004,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,27.4
2004,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,33.4
2005,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,29.0
2005,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,3.0
2005,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,24.0
2013,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,197.8
2013,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,208.81
2013,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,129.69
2013,SL_EMP_INJUR,Latvia,NONMIG,Female,135.97
2013,SL_EMP_INJUR,Latvia,NONMIG,Male,293.76
2013,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,274.81
2014,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,263.18
2014,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,188.67
2014,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,189.02
2014,SL_EMP_INJUR,Latvia,NONMIG,Male,265.07
2014,SL_EMP_INJUR,Latvia,NONMIG,Female,119.41
2014,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,120.35
2014,SL_EMP_INJUR,Croatia,NONMIG,Both sexes,863.15
2015,SL_EMP_INJUR,Croatia,NONMIG,Both sexes,949.27
2015,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,950.67
2015,SL_EMP_INJUR,Croatia,NONMIG,Male,1185.29
2015,SL_EMP_INJUR,Croatia,NONMIG,Female,687.58
2015,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1188.44
2006,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,4.0
2006,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,36.0
2006,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,29.0
2007,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,29.0
2007,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,2.37
2007,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,23.0
2008,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,180.47
2008,SL_EMP_INJUR,Türkiye,MIGPER,Male,0.0
2015,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,687.25
2016,SL_EMP_INJUR,Croatia,Total or no breakdown,Female,945.18
2016,SL_EMP_INJUR,Croatia,Total or no breakdown,Male,1287.24
2016,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1125.69
2017,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,1006.85
2018,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,832.12
2019,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,714.35
2020,SL_EMP_INJUR,Croatia,Total or no breakdown,Both sexes,549.34
2000,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,1025.0
2001,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,1029.0
2002,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,681.1
2002,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,199.1
2002,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1126.6
2003,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,831.7
2015,SL_EMP_INJUR,Latvia,NONMIG,Female,142.86
2015,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,218.21
2015,SL_EMP_INJUR,Latvia,NONMIG,Male,267.45
2015,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,289.97
2015,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,152.6
2015,SL_EMP_INJUR,Latvia,NONMIG,Both sexes,201.74
2003,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,284.5
2003,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1359.2
2004,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1385.1
2004,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,267.4
2004,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,840.0
2005,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1262.0
2005,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,304.0
2005,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,809.0
2006,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1145.0
2006,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,745.0
2006,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,305.0
2007,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,694.0
2007,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,297.0
2007,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1069.0
2016,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,201.16
2017,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,207.06
2018,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,236.47
2019,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,215.55
2020,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,223.57
2021,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,301.2
2021,SL_EMP_INJUR,Latvia,Total or no breakdown,Male,420.15
2008,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,313.46
2008,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,768.39
2008,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,1196.93
2009,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,533.16
2009,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,819.08
2009,SL_EMP_INJUR,Cyprus,NONMIG,Female,276.31
2021,SL_EMP_INJUR,Latvia,Total or no breakdown,Female,191.58
2000,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,145.0
2000,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,268.0
2000,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,407.0
2001,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,248.0
2001,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,374.0
2001,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,134.0
2002,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,377.5
2009,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,285.92
2009,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,579.91
2009,SL_EMP_INJUR,Cyprus,NONMIG,Male,721.74
2010,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,562.98
2010,SL_EMP_INJUR,Cyprus,NONMIG,Female,300.15
2010,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,781.2
2002,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,245.0
2002,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,125.0
2003,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,136.0
2003,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,375.0
2003,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,250.0
2004,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,129.0
2004,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,249.0
2004,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,383.0
2010,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,537.23
2010,SL_EMP_INJUR,Cyprus,NONMIG,Male,710.52
2010,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,299.33
2011,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,947.48
2011,SL_EMP_INJUR,Cyprus,NONMIG,Male,881.15
2011,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,600.77
2005,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,300.0
2005,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,159.0
2005,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,456.0
2006,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,173.0
2006,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,460.0
2006,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,310.0
2007,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,307.0
2007,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,448.0
2011,SL_EMP_INJUR,Cyprus,NONMIG,Female,258.79
2011,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,269.65
2011,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,578.02
2012,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,501.86
2012,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,528.5
2012,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,793.43
2007,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,180.0
2008,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,176.0
2008,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,386.0
2008,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,278.0
2009,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,109.17
2009,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,175.21
2009,SL_EMP_INJUR,Lithuania,NONMIG,Female,109.06
2012,SL_EMP_INJUR,Cyprus,NONMIG,Male,740.07
2012,SL_EMP_INJUR,Cyprus,NONMIG,Female,250.33
2012,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,275.36
2013,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,259.59
2013,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,566.82
2013,SL_EMP_INJUR,Cyprus,NONMIG,Male,531.71
2013,SL_EMP_INJUR,Cyprus,NONMIG,Female,252.15
2013,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,406.97
2013,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,419.64
2014,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,844.89
2014,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,560.76
2014,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,307.82
2009,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,257.26
2009,SL_EMP_INJUR,Lithuania,NONMIG,Male,255.81
2009,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,175.91
2010,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,247.5
2010,SL_EMP_INJUR,Lithuania,NONMIG,Male,247.8
2010,SL_EMP_INJUR,Lithuania,NONMIG,Female,122.02
2010,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,182.34
2010,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,182.42
2010,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,121.99
2011,SL_EMP_INJUR,Lithuania,NONMIG,Male,285.31
2011,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,208.41
2011,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,208.92
2014,SL_EMP_INJUR,Cyprus,NONMIG,Male,767.57
2014,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,524.63
2014,SL_EMP_INJUR,Cyprus,NONMIG,Female,287.54
2015,SL_EMP_INJUR,Cyprus,NONMIG,Both sexes,474.71
2015,SL_EMP_INJUR,Cyprus,Total or no breakdown,Male,759.16
2015,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,515.17
2015,SL_EMP_INJUR,Cyprus,Total or no breakdown,Female,277.53
2015,SL_EMP_INJUR,Cyprus,NONMIG,Male,686.32
2015,SL_EMP_INJUR,Cyprus,NONMIG,Female,251.51
2016,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,531.24
2017,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,553.94
2018,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,547.47
2019,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,528.41
2020,SL_EMP_INJUR,Cyprus,Total or no breakdown,Both sexes,419.91
2000,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,2052.0
2000,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,3016.0
2000,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,968.0
2001,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1052.0
2001,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2985.0
2001,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,2075.0
2002,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,2034.0
2011,SL_EMP_INJUR,Lithuania,NONMIG,Female,136.93
2011,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,285.68
2011,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,137.34
2012,SL_EMP_INJUR,Lithuania,NONMIG,Male,314.68
2012,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,163.08
2012,SL_EMP_INJUR,Lithuania,NONMIG,Female,157.53
2002,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2900.0
2002,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1061.0
2003,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2627.0
2003,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1004.0
2003,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1872.0
2004,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2613.0
2004,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1011.0
2004,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1861.0
2012,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,241.41
2012,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,233.0
2012,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,325.97
2013,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,232.46
2013,SL_EMP_INJUR,Lithuania,NONMIG,Female,163.97
2013,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,235.39
2013,SL_EMP_INJUR,Lithuania,NONMIG,Male,303.22
2013,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,165.68
2013,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,307.34
2014,SL_EMP_INJUR,Lithuania,NONMIG,Female,180.45
2014,SL_EMP_INJUR,Lithuania,NONMIG,Male,363.56
2014,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,268.85
2014,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,181.24
2014,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,268.27
2014,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,363.82
2015,SL_EMP_INJUR,Lithuania,Total or no breakdown,Female,191.16
2015,SL_EMP_INJUR,Lithuania,NONMIG,Female,191.58
2015,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,279.9
2005,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2577.0
2005,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1847.0
2005,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1017.0
2006,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2553.0
2006,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1830.0
2006,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,1011.0
2007,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2354.0
2007,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1680.0
2015,SL_EMP_INJUR,Lithuania,NONMIG,Both sexes,280.04
2015,SL_EMP_INJUR,Lithuania,NONMIG,Male,377.18
2015,SL_EMP_INJUR,Lithuania,Total or no breakdown,Male,377.22
2016,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,296.7
2017,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,333.6
2018,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,315.73
2019,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,379.49
2007,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,921.0
2008,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,2156.0
2008,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1559.0
2008,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,884.0
2009,SL_EMP_INJUR,Czechia,NONMIG,Female,862.98
2009,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1345.93
2009,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1701.44
2020,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,318.08
2021,SL_EMP_INJUR,Lithuania,Total or no breakdown,Both sexes,435.8
2000,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,6136.38
2002,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,8356.31
2002,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,6433.44
2002,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,3434.57
2003,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,5961.95
2003,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,3237.82
2009,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,870.3
2009,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,1335.91
2009,SL_EMP_INJUR,Czechia,NONMIG,Male,1689.76
2010,SL_EMP_INJUR,Czechia,NONMIG,Male,1642.89
2010,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,896.39
2010,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,1320.19
2003,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,7704.19
2004,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,6563.36
2004,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,3201.71
2004,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,8696.39
2008,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,3097.78
2008,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,4348.29
2008,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,1237.52
2009,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2292.66
2010,SL_EMP_INJUR,Czechia,NONMIG,Female,888.53
2010,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,1332.78
2010,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1658.25
2011,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1144.64
2011,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,897.78
2011,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,906.84
2009,SL_EMP_INJUR,Luxembourg,NONMIG,Male,815.61
2009,SL_EMP_INJUR,Luxembourg,NONMIG,Female,452.62
2009,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,817.62
2009,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,672.99
2009,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1712.76
2010,SL_EMP_INJUR,Luxembourg,NONMIG,Both sexes,536.9
2008,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,762.69
2008,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,763.42
2008,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,0.0
2008,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,915.76
2008,SL_EMP_INJUR,Türkiye,MIGPER,Female,0.0
2008,SL_EMP_INJUR,Türkiye,NONMIG,Male,916.43
2011,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,597.27
2011,SL_EMP_INJUR,Czechia,NONMIG,Female,591.33
2011,SL_EMP_INJUR,Czechia,NONMIG,Male,1133.93
2012,SL_EMP_INJUR,Czechia,Total or no breakdown,Female,581.27
2012,SL_EMP_INJUR,Czechia,NONMIG,Male,1066.48
2012,SL_EMP_INJUR,Czechia,Total or no breakdown,Both sexes,875.64
2010,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,830.75
2010,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Male,2425.85
2010,SL_EMP_INJUR,Luxembourg,NONMIG,Male,643.64
2010,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Both sexes,1780.57
2010,SL_EMP_INJUR,Luxembourg,NONMIG,Female,376.32
2011,SL_EMP_INJUR,Luxembourg,Total or no breakdown,Female,819.17
2012,SL_EMP_INJUR,Czechia,Total or no breakdown,Male,1102.99
2012,SL_EMP_INJUR,Czechia,NONMIG,Female,577.21
2012,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,852.82
2013,SL_EMP_INJUR,Czechia,NONMIG,Both sexes,822.83
2013,SL_EMP_INJUR,Czechia,NONMIG,Female,559.28
