Year,Country,Location,Value
2006,Tajikistan,RURAL,98.3
2007,Tajikistan,RURAL,98.3
2007,Tajikistan,ALLAREA,98.6
2007,Tajikistan,URBAN,99.3
2008,Tajikistan,URBAN,99.3
2008,Tajikistan,ALLAREA,98.6
2008,Tajikistan,RURAL,98.4
2009,Tajikistan,RURAL,98.9
2009,Tajikistan,ALLAREA,99.0
2009,Tajikistan,URBAN,99.4
2010,Tajikistan,URBAN,99.4
2010,Tajikistan,ALLAREA,98.8
2010,Tajikistan,RURAL,98.6
2011,Tajikistan,RURAL,98.7
2011,Tajikistan,URBAN,99.4
2011,Tajikistan,ALLAREA,98.9
2012,Tajikistan,ALLAREA,99.1
2012,Tajikistan,URBAN,99.8
2012,Tajikistan,RURAL,98.8
2013,Tajikistan,RURAL,98.9
2013,Tajikistan,ALLAREA,99.0
2013,Tajikistan,URBAN,99.4
2014,Tajikistan,ALLAREA,99.1
2014,Tajikistan,RURAL,99.0
2014,Tajikistan,URBAN,99.4
2015,Tajikistan,URBAN,98.5
2015,Tajikistan,RURAL,97.8
2015,Tajikistan,ALLAREA,98.0
2016,Tajikistan,ALLAREA,99.3
2016,Tajikistan,URBAN,99.3
2016,Tajikistan,RURAL,99.2
2017,Tajikistan,ALLAREA,99.3
2017,Tajikistan,RURAL,99.3
2017,Tajikistan,URBAN,99.2
2001,Uzbekistan,URBAN,99.9
2002,Uzbekistan,ALLAREA,99.7
2002,Uzbekistan,RURAL,99.5
2002,Uzbekistan,URBAN,99.9
2003,Uzbekistan,URBAN,99.8
2003,Uzbekistan,RURAL,99.3
2003,Uzbekistan,ALLAREA,99.5
2004,Uzbekistan,ALLAREA,99.5
2004,Uzbekistan,RURAL,99.2
2004,Uzbekistan,URBAN,99.7
2005,Uzbekistan,URBAN,99.7
2005,Uzbekistan,RURAL,99.2
2005,Uzbekistan,ALLAREA,99.4
2016,Bulgaria,RURAL,94.2
2016,Bulgaria,URBAN,98.4
2016,Bulgaria,ALLAREA,97.3
2017,Bulgaria,ALLAREA,98.1
2017,Bulgaria,URBAN,98.8
2017,Bulgaria,RURAL,96.0
2018,Bulgaria,RURAL,97.4
2018,Bulgaria,URBAN,99.1
2018,Bulgaria,ALLAREA,98.7
2019,Bulgaria,ALLAREA,99.2
2019,Bulgaria,URBAN,99.4
2019,Bulgaria,RURAL,98.4
2020,Bulgaria,RURAL,99.4
2006,Uzbekistan,ALLAREA,99.5
2006,Uzbekistan,RURAL,99.2
2006,Uzbekistan,URBAN,99.8
2007,Uzbekistan,URBAN,99.8
2007,Uzbekistan,ALLAREA,99.5
2007,Uzbekistan,RURAL,99.2
2008,Uzbekistan,RURAL,99.2
2008,Uzbekistan,ALLAREA,99.5
2008,Uzbekistan,URBAN,99.8
2009,Uzbekistan,URBAN,99.9
2009,Uzbekistan,ALLAREA,99.5
2009,Uzbekistan,RURAL,99.2
2010,Uzbekistan,RURAL,99.2
2010,Uzbekistan,ALLAREA,99.6
2010,Uzbekistan,URBAN,100.0
2011,Uzbekistan,URBAN,100.0
2011,Uzbekistan,ALLAREA,99.7
2011,Uzbekistan,RURAL,99.3
2012,Uzbekistan,RURAL,99.4
2012,Uzbekistan,ALLAREA,99.7
2012,Uzbekistan,URBAN,100.0
2013,Uzbekistan,URBAN,100.0
2013,Uzbekistan,ALLAREA,99.8
2013,Uzbekistan,RURAL,99.6
2014,Uzbekistan,URBAN,100.0
2014,Uzbekistan,RURAL,99.7
2020,Bulgaria,URBAN,99.8
2020,Bulgaria,ALLAREA,99.7
2021,Bulgaria,ALLAREA,99.8
2021,Bulgaria,URBAN,99.9
2021,Bulgaria,RURAL,99.5
2000,Belarus,ALLAREA,89.0
2000,Belarus,URBAN,93.1
2000,Belarus,RURAL,79.4
2001,Belarus,URBAN,93.4
2001,Belarus,ALLAREA,89.5
2001,Belarus,RURAL,80.2
2002,Belarus,ALLAREA,90.0
2002,Belarus,RURAL,81.0
2014,Uzbekistan,ALLAREA,99.8
2015,Uzbekistan,URBAN,100.0
2015,Uzbekistan,ALLAREA,99.9
2015,Uzbekistan,RURAL,99.8
2016,Uzbekistan,RURAL,99.9
2016,Uzbekistan,ALLAREA,99.9
2016,Uzbekistan,URBAN,100.0
2017,Uzbekistan,URBAN,100.0
2017,Uzbekistan,RURAL,99.9
2017,Uzbekistan,ALLAREA,100.0
2018,Uzbekistan,ALLAREA,100.0
2018,Uzbekistan,RURAL,100.0
2018,Uzbekistan,URBAN,100.0
2002,Belarus,URBAN,93.7
2003,Belarus,URBAN,94.0
2003,Belarus,RURAL,81.8
2003,Belarus,ALLAREA,90.5
2004,Belarus,ALLAREA,91.0
2004,Belarus,RURAL,82.6
2004,Belarus,URBAN,94.3
2005,Belarus,URBAN,94.6
2005,Belarus,RURAL,83.3
2005,Belarus,ALLAREA,91.5
2006,Belarus,ALLAREA,92.1
2006,Belarus,RURAL,84.2
2006,Belarus,URBAN,95.0
2007,Belarus,URBAN,95.4
2007,Belarus,RURAL,85.0
2007,Belarus,ALLAREA,92.6
2008,Belarus,ALLAREA,93.2
2008,Belarus,RURAL,85.9
2008,Belarus,URBAN,95.8
2009,Belarus,URBAN,96.2
2009,Belarus,RURAL,86.8
2009,Belarus,ALLAREA,93.8
2010,Belarus,ALLAREA,94.4
2010,Belarus,RURAL,87.7
2010,Belarus,URBAN,96.6
2011,Belarus,URBAN,97.1
2011,Belarus,RURAL,88.7
2011,Belarus,ALLAREA,95.0
2012,Belarus,ALLAREA,95.6
2012,Belarus,RURAL,89.7
2012,Belarus,URBAN,97.5
2013,Belarus,URBAN,97.9
2013,Belarus,RURAL,90.7
2013,Belarus,ALLAREA,96.2
2014,Belarus,ALLAREA,96.8
2014,Belarus,RURAL,91.9
2014,Belarus,URBAN,98.3
2015,Belarus,URBAN,98.6
2015,Belarus,RURAL,93.1
2015,Belarus,ALLAREA,97.4
2016,Belarus,RURAL,94.7
2016,Belarus,ALLAREA,98.0
2016,Belarus,URBAN,99.0
2017,Belarus,URBAN,99.3
2017,Belarus,ALLAREA,98.7
2017,Belarus,RURAL,96.6
2018,Belarus,RURAL,98.2
2018,Belarus,ALLAREA,99.3
2018,Belarus,URBAN,99.7
2019,Belarus,ALLAREA,100.0
2019,Belarus,URBAN,100.0
2019,Belarus,RURAL,100.0
2020,Belarus,RURAL,100.0
2020,Belarus,ALLAREA,100.0
2020,Belarus,URBAN,100.0
2021,Belarus,ALLAREA,100.0
2021,Belarus,URBAN,100.0
2021,Belarus,RURAL,100.0
2000,China,ALLAREA,96.7
2000,China,URBAN,100.0
2000,China,RURAL,94.9
2001,China,RURAL,95.4
2001,China,URBAN,99.7
2001,China,ALLAREA,97.0
2002,China,URBAN,99.7
2002,China,ALLAREA,97.2
2002,China,RURAL,95.7
2003,China,RURAL,96.0
2003,China,ALLAREA,97.4
2003,China,URBAN,99.7
2004,China,ALLAREA,97.7
2004,China,RURAL,96.3
2004,China,URBAN,99.7
2005,China,RURAL,96.6
2005,China,ALLAREA,97.9
2005,China,URBAN,99.8
2006,China,URBAN,99.8
2006,China,ALLAREA,98.2
2006,China,RURAL,96.9
2007,China,RURAL,97.3
2007,China,ALLAREA,98.5
2007,China,URBAN,99.9
2008,China,URBAN,100.0
2008,China,ALLAREA,98.8
2008,China,RURAL,97.8
2009,China,RURAL,98.3
2009,China,ALLAREA,99.1
2009,China,URBAN,100.0
2010,China,URBAN,100.0
2010,China,ALLAREA,99.7
2010,China,RURAL,99.4
2011,China,ALLAREA,99.9
2011,China,URBAN,100.0
2011,China,RURAL,99.8
2012,China,ALLAREA,99.9
2012,China,URBAN,100.0
2012,China,RURAL,99.9
2013,China,RURAL,100.0
2013,China,URBAN,100.0
2013,China,ALLAREA,100.0
2014,China,URBAN,100.0
2014,China,ALLAREA,100.0
2014,China,RURAL,100.0
2015,China,RURAL,100.0
2015,China,URBAN,100.0
2015,China,ALLAREA,100.0
2016,China,ALLAREA,100.0
2016,China,URBAN,100.0
2016,China,RURAL,100.0
2017,China,RURAL,100.0
2017,China,URBAN,100.0
2017,China,ALLAREA,100.0
2018,China,RURAL,100.0
2018,China,URBAN,100.0
2018,China,ALLAREA,100.0
2019,China,URBAN,100.0
2019,China,RURAL,100.0
2019,China,ALLAREA,100.0
2020,China,ALLAREA,100.0
2020,China,RURAL,100.0
2020,China,URBAN,100.0
2021,China,URBAN,100.0
2021,China,RURAL,100.0
2021,China,ALLAREA,100.0
2000,Croatia,ALLAREA,100.0
2000,Croatia,URBAN,99.9
2000,Croatia,RURAL,100.0
2001,Croatia,RURAL,100.0
2001,Croatia,URBAN,99.9
2001,Croatia,ALLAREA,100.0
2002,Croatia,ALLAREA,100.0
2002,Croatia,URBAN,99.8
2002,Croatia,RURAL,100.0
2003,Croatia,RURAL,100.0
2003,Croatia,ALLAREA,100.0
2003,Croatia,URBAN,99.7
2004,Croatia,URBAN,99.7
2004,Croatia,ALLAREA,99.9
2004,Croatia,RURAL,100.0
2005,Croatia,RURAL,100.0
2005,Croatia,ALLAREA,99.9
2005,Croatia,URBAN,99.7
2006,Croatia,URBAN,99.7
2006,Croatia,ALLAREA,99.8
2006,Croatia,RURAL,100.0
2007,Croatia,RURAL,100.0
2007,Croatia,URBAN,99.7
2007,Croatia,ALLAREA,99.8
2008,Croatia,ALLAREA,100.0
2008,Croatia,URBAN,100.0
2008,Croatia,RURAL,100.0
2009,Croatia,RURAL,100.0
2009,Croatia,ALLAREA,100.0
2009,Croatia,URBAN,100.0
2010,Croatia,URBAN,100.0
2010,Croatia,ALLAREA,100.0
2010,Croatia,RURAL,100.0
2011,Croatia,RURAL,100.0
2011,Croatia,ALLAREA,100.0
2011,Croatia,URBAN,100.0
2012,Croatia,URBAN,100.0
2012,Croatia,ALLAREA,100.0
2012,Croatia,RURAL,100.0
2013,Croatia,RURAL,100.0
2013,Croatia,URBAN,100.0
2013,Croatia,ALLAREA,100.0
2014,Croatia,ALLAREA,100.0
2014,Croatia,URBAN,100.0
2014,Croatia,RURAL,100.0
2015,Croatia,ALLAREA,100.0
2015,Croatia,RURAL,100.0
2015,Croatia,URBAN,100.0
2016,Croatia,ALLAREA,100.0
2016,Croatia,RURAL,100.0
2016,Croatia,URBAN,100.0
2017,Croatia,URBAN,100.0
2017,Croatia,RURAL,100.0
2017,Croatia,ALLAREA,100.0
2018,Croatia,ALLAREA,100.0
2018,Croatia,URBAN,100.0
2018,Croatia,RURAL,100.0
2019,Croatia,RURAL,100.0
2019,Croatia,URBAN,100.0
2019,Croatia,ALLAREA,100.0
2020,Croatia,ALLAREA,100.0
2020,Croatia,URBAN,100.0
2020,Croatia,RURAL,100.0
2021,Croatia,RURAL,100.0
2021,Croatia,URBAN,100.0
2021,Croatia,ALLAREA,100.0
2000,Cyprus,URBAN,100.0
2000,Cyprus,ALLAREA,100.0
2000,Cyprus,RURAL,100.0
2001,Cyprus,RURAL,100.0
2001,Cyprus,ALLAREA,100.0
2001,Cyprus,URBAN,100.0
2002,Cyprus,URBAN,100.0
2002,Cyprus,ALLAREA,100.0
2002,Cyprus,RURAL,100.0
2003,Cyprus,RURAL,100.0
2003,Cyprus,ALLAREA,100.0
2003,Cyprus,URBAN,100.0
2004,Cyprus,URBAN,100.0
2004,Cyprus,ALLAREA,100.0
2004,Cyprus,RURAL,100.0
2005,Cyprus,URBAN,100.0
2005,Cyprus,ALLAREA,100.0
2005,Cyprus,RURAL,100.0
2006,Cyprus,ALLAREA,100.0
2006,Cyprus,URBAN,100.0
2006,Cyprus,RURAL,100.0
2007,Cyprus,RURAL,100.0
2007,Cyprus,URBAN,100.0
2007,Cyprus,ALLAREA,100.0
2008,Cyprus,ALLAREA,100.0
2008,Cyprus,URBAN,100.0
2008,Cyprus,RURAL,100.0
2009,Cyprus,RURAL,100.0
2009,Cyprus,ALLAREA,100.0
2009,Cyprus,URBAN,100.0
2010,Cyprus,URBAN,100.0
2010,Cyprus,ALLAREA,100.0
2010,Cyprus,RURAL,100.0
2011,Cyprus,RURAL,100.0
2011,Cyprus,URBAN,100.0
2011,Cyprus,ALLAREA,100.0
2012,Cyprus,URBAN,100.0
2012,Cyprus,ALLAREA,100.0
2012,Cyprus,RURAL,100.0
2013,Cyprus,ALLAREA,100.0
2013,Cyprus,URBAN,100.0
2013,Cyprus,RURAL,100.0
2014,Cyprus,URBAN,100.0
2014,Cyprus,ALLAREA,100.0
2014,Cyprus,RURAL,100.0
2015,Cyprus,RURAL,100.0
2015,Cyprus,ALLAREA,100.0
2015,Cyprus,URBAN,100.0
2016,Cyprus,URBAN,100.0
2016,Cyprus,RURAL,100.0
2016,Cyprus,ALLAREA,100.0
2017,Cyprus,URBAN,100.0
2017,Cyprus,ALLAREA,100.0
2017,Cyprus,RURAL,100.0
2018,Cyprus,RURAL,100.0
2018,Cyprus,URBAN,100.0
2018,Cyprus,ALLAREA,100.0
2019,Cyprus,URBAN,100.0
2019,Cyprus,RURAL,100.0
2019,Cyprus,ALLAREA,100.0
2020,Cyprus,RURAL,100.0
2020,Cyprus,URBAN,100.0
2020,Cyprus,ALLAREA,100.0
2021,Cyprus,ALLAREA,100.0
2021,Cyprus,URBAN,100.0
2021,Cyprus,RURAL,100.0
2018,Tajikistan,ALLAREA,99.3
2018,Tajikistan,RURAL,99.3
2018,Tajikistan,URBAN,99.2
2019,Tajikistan,URBAN,99.1
2019,Tajikistan,RURAL,99.6
2019,Tajikistan,ALLAREA,99.4
2020,Tajikistan,ALLAREA,99.5
2020,Tajikistan,RURAL,99.7
2020,Tajikistan,URBAN,99.0
2021,Tajikistan,URBAN,98.9
2021,Tajikistan,RURAL,99.8
2021,Tajikistan,ALLAREA,99.6
2021,Kazakhstan,ALLAREA,100.0
2019,Uzbekistan,URBAN,100.0
2019,Uzbekistan,RURAL,100.0
2019,Uzbekistan,ALLAREA,100.0
2020,Uzbekistan,ALLAREA,100.0
2020,Uzbekistan,RURAL,100.0
2020,Uzbekistan,URBAN,100.0
2021,Uzbekistan,RURAL,99.8
2021,Uzbekistan,ALLAREA,99.9
2021,Uzbekistan,URBAN,100.0
2021,Uzbekistan,URBAN,100.0
