Year,SeriesCode,Страна ,Education level,Sex,Value
2018,SE_TRA_GRDL,Albania,LOWSEC,FEMALE,59.39298
2018,SE_TRA_GRDL,Albania,PREPRI,MALE,0.0
2018,SE_TRA_GRDL,Albania,PREPRI,FEMALE,85.82278
2018,SE_TRA_GRDL,Albania,PRIMAR,FEMALE,90.90579
2018,SE_TRA_GRDL,Albania,PRIMAR,BOTHSEX,89.92081
2018,SE_TRA_GRDL,Albania,PREPRI,BOTHSEX,85.82278
2018,SE_TRA_GRDL,Albania,PRIMAR,MALE,84.3686
2018,SE_TRA_GRDL,Albania,LOWSEC,MALE,49.04714
2018,SE_TRA_GRDL,Albania,LOWSEC,BOTHSEX,55.97
2020,SE_TRA_GRDL,Albania,UPPSEC,FEMALE,57.00304
2020,SE_TRA_GRDL,Albania,LOWSEC,BOTHSEX,51.32635
2020,SE_TRA_GRDL,Albania,LOWSEC,FEMALE,47.1803
2020,SE_TRA_GRDL,Albania,LOWSEC,MALE,60.34557
2020,SE_TRA_GRDL,Albania,SECOND,BOTHSEX,52.39228
2020,SE_TRA_GRDL,Albania,SECOND,MALE,55.73248
2020,SE_TRA_GRDL,Albania,UPPSEC,BOTHSEX,54.16667
2020,SE_TRA_GRDL,Albania,SECOND,FEMALE,50.81885
2020,SE_TRA_GRDL,Albania,UPPSEC,MALE,48.38266
2021,SE_TRA_GRDL,Albania,UPPSEC,MALE,59.14454
2021,SE_TRA_GRDL,Albania,SECOND,FEMALE,65.10046
2021,SE_TRA_GRDL,Albania,UPPSEC,BOTHSEX,60.92731
2021,SE_TRA_GRDL,Albania,SECOND,MALE,71.21024
2021,SE_TRA_GRDL,Albania,SECOND,BOTHSEX,67.00588
2021,SE_TRA_GRDL,Albania,LOWSEC,MALE,78.40035
2021,SE_TRA_GRDL,Albania,PREPRI,MALE,0.0
2021,SE_TRA_GRDL,Albania,PRIMAR,MALE,72.2099
2021,SE_TRA_GRDL,Albania,LOWSEC,FEMALE,67.03762
2021,SE_TRA_GRDL,Albania,LOWSEC,BOTHSEX,70.55423
2021,SE_TRA_GRDL,Albania,UPPSEC,FEMALE,61.75068
2021,SE_TRA_GRDL,Albania,PRIMAR,BOTHSEX,61.76833
2001,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,84.65016
2001,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,84.65943
2001,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,89.54435
2001,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,84.59695
2001,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,84.63311
2002,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,84.47761
2002,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,86.19881
2002,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,88.20727
2002,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,79.23478
2002,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,83.72505
2004,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,91.4948
2004,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,97.42543
2005,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,88.79975
2005,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,77.08333
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,96.70165
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,96.81005
2005,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,96.78728
2005,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,88.13232
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,87.96288
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,88.35726
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,80.16826
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,FEMALE,79.37961
2006,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,81.83956
2006,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,88.04313
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,FEMALE,79.27614
2006,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,80.24903
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,MALE,82.12204
2006,SE_TRA_GRDL,Costa Rica,LOWSEC,MALE,81.21739
2006,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,80.43789
2006,SE_TRA_GRDL,Costa Rica,SECOND,FEMALE,79.34783
2006,SE_TRA_GRDL,Costa Rica,SECOND,MALE,81.47898
2006,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,66.13272
2006,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,82.84999
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,FEMALE,84.68445
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,85.27253
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,MALE,86.66033
2007,SE_TRA_GRDL,Costa Rica,UPPSEC,MALE,86.12385
2007,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,85.49083
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,89.66637
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,89.41428
2007,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,89.46508
2007,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,80.70592
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,FEMALE,84.7769
2007,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,85.58595
2007,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,82.06425
2007,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,60.13514
2007,SE_TRA_GRDL,Costa Rica,SECOND,MALE,86.50314
2007,SE_TRA_GRDL,Costa Rica,SECOND,FEMALE,84.74813
2008,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,57.86925
2008,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,78.06792
2021,SE_TRA_GRDL,Albania,PRIMAR,FEMALE,60.08348
2021,SE_TRA_GRDL,Albania,PREPRI,FEMALE,53.39731
2021,SE_TRA_GRDL,Albania,PREPRI,BOTHSEX,53.39731
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.93328
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,79.15468
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.9226
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,50.0
2000,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,79.1496
2000,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.98452
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.9397
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,78.07429
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,0.0
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.94393
2001,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,78.07429
2001,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.94324
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,100.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,82.96579
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,100.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,0.0
2002,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,82.96579
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,83.40924
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,FEMALE,82.64615
2008,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,76.94381
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,86.04626
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,85.91705
2008,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,86.56267
2008,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,83.27925
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,MALE,83.99866
2008,SE_TRA_GRDL,Costa Rica,LOWSEC,MALE,84.44879
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,82.98387
2002,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,100.0
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.66942
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,82.72495
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.62546
2003,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.3769
2003,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,82.73283
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.81896
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,84.52565
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.86981
2008,SE_TRA_GRDL,Costa Rica,SECOND,FEMALE,82.54505
2008,SE_TRA_GRDL,Costa Rica,SECOND,MALE,84.30812
2008,SE_TRA_GRDL,Costa Rica,UPPSEC,FEMALE,82.30545
2009,SE_TRA_GRDL,Costa Rica,SECOND,MALE,87.00938
2009,SE_TRA_GRDL,Costa Rica,SECOND,FEMALE,85.48398
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,85.85036
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,MALE,87.10115
2009,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,86.10537
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,87.92532
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,FEMALE,85.25929
2002,SE_TRA_GRDL,Belarus,PRIMAR,MALE,97.56098
2002,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,58.33068
2002,SE_TRA_GRDL,Belarus,PREPRI,MALE,18.98527
2002,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,58.78568
2002,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,97.90655
2002,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,97.90378
2003,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,97.74236
2003,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,97.74442
2003,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,70.578
2003,SE_TRA_GRDL,Belarus,PRIMAR,MALE,97.51037
2000,SE_TRA_GRDL,Georgia,UPPSEC,FEMALE,92.55237
2000,SE_TRA_GRDL,Georgia,PRIMAR,BOTHSEX,94.69911
2000,SE_TRA_GRDL,Georgia,PREPRI,MALE,0.0
2000,SE_TRA_GRDL,Georgia,UPPSEC,BOTHSEX,92.97521
2000,SE_TRA_GRDL,Georgia,SECOND,FEMALE,92.21014
2000,SE_TRA_GRDL,Georgia,SECOND,MALE,48.81122
2000,SE_TRA_GRDL,Georgia,PREPRI,FEMALE,99.10093
2000,SE_TRA_GRDL,Georgia,PRIMAR,MALE,94.91525
2000,SE_TRA_GRDL,Georgia,LOWSEC,BOTHSEX,76.8342
2000,SE_TRA_GRDL,Georgia,LOWSEC,MALE,26.64902
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,0.0
2004,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,84.52565
2004,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.53358
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,83.70828
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.97633
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.90266
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,83.71408
2005,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,90.0
2005,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.98891
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.98141
2004,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,98.53128
2004,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,98.52778
2004,SE_TRA_GRDL,Belarus,PRIMAR,MALE,98.09524
2004,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,57.86762
2004,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,57.67981
2004,SE_TRA_GRDL,Belarus,PREPRI,MALE,79.05759
2005,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.79722
2005,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.79578
2005,SE_TRA_GRDL,Belarus,PREPRI,MALE,64.65863
2005,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,64.37715
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,89.86001
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.9785
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2006,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,89.86094
2006,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,100.0
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.98307
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,90.49522
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,100.0
2007,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,90.49433
2000,SE_TRA_GRDL,Georgia,LOWSEC,FEMALE,92.0533
2000,SE_TRA_GRDL,Georgia,SECOND,BOTHSEX,81.95776
2000,SE_TRA_GRDL,Georgia,UPPSEC,MALE,94.28633
2000,SE_TRA_GRDL,Georgia,PRIMAR,FEMALE,94.68694
2000,SE_TRA_GRDL,Georgia,PREPRI,BOTHSEX,99.10093
2001,SE_TRA_GRDL,Georgia,PRIMAR,BOTHSEX,94.68193
2002,SE_TRA_GRDL,Georgia,PREPRI,MALE,0.0
2002,SE_TRA_GRDL,Georgia,PREPRI,FEMALE,98.6338
2002,SE_TRA_GRDL,Georgia,PREPRI,BOTHSEX,98.6338
2003,SE_TRA_GRDL,Georgia,PREPRI,BOTHSEX,96.57675
2007,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.99773
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.94087
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,88.67019
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.95298
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,76.92308
2008,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,88.65526
2008,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.8594
2009,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,90.20287
2009,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.91635
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.97936
2005,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,64.37876
2005,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2006,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2006,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,64.53556
2006,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,64.53551
2006,SE_TRA_GRDL,Belarus,PREPRI,MALE,64.54082
2006,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.62708
2006,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.62961
2007,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.81007
2007,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.80871
2007,SE_TRA_GRDL,Belarus,PREPRI,MALE,64.18919
2007,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,64.24064
2007,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,64.24013
2007,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2008,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,69.19247
2008,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,69.1893
2008,SE_TRA_GRDL,Belarus,PREPRI,MALE,69.54315
2008,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.77155
2009,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,64.15287
2009,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2010,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,90.90004
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.98703
2010,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.92095
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,91.72011
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,91.67776
2011,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,85.07463
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.98844
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.95954
2011,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.99217
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.99272
2003,SE_TRA_GRDL,Georgia,PREPRI,FEMALE,96.57675
2003,SE_TRA_GRDL,Georgia,PREPRI,MALE,0.0
2003,SE_TRA_GRDL,Georgia,PRIMAR,BOTHSEX,97.35758
2008,SE_TRA_GRDL,Georgia,UPPSEC,BOTHSEX,95.25217
2008,SE_TRA_GRDL,Georgia,PRIMAR,BOTHSEX,94.98885
2008,SE_TRA_GRDL,Georgia,PRIMAR,FEMALE,95.00835
2008,SE_TRA_GRDL,Georgia,SECOND,BOTHSEX,95.09519
2008,SE_TRA_GRDL,Georgia,LOWSEC,BOTHSEX,94.98829
2008,SE_TRA_GRDL,Georgia,PRIMAR,MALE,94.87662
2009,SE_TRA_GRDL,Georgia,UPPSEC,BOTHSEX,94.83919
2009,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.8662
2009,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.86517
2009,SE_TRA_GRDL,Belarus,PREPRI,MALE,14.24419
2009,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,64.54485
2010,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,62.28469
2010,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,62.17302
2010,SE_TRA_GRDL,Belarus,PREPRI,MALE,67.75281
2010,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.76158
2011,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.87735
2011,SE_TRA_GRDL,Belarus,PREPRI,MALE,41.37291
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,96.72131
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,91.72161
2012,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,91.69353
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.9946
2012,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.97604
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.55224
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.57018
2013,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.56842
2014,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,86.26211
2014,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.35141
2011,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,61.7028
2011,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,61.45983
2012,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.64165
2012,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2012,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,82.38621
2012,SE_TRA_GRDL,Belarus,PREPRI,FEMALE,82.30518
2012,SE_TRA_GRDL,Belarus,PREPRI,MALE,88.12785
2012,SE_TRA_GRDL,Belarus,PRIMAR,BOTHSEX,99.64399
2013,SE_TRA_GRDL,Belarus,PRIMAR,MALE,100.0
2013,SE_TRA_GRDL,Belarus,UPPSEC,MALE,86.95989
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,91.16109
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2015,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,91.14187
2015,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.27994
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,87.95113
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2016,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,87.98922
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,MALE,91.53725
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,BOTHSEX,91.59518
2016,SE_TRA_GRDL,Azerbaijan,LOWSEC,FEMALE,91.61694
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,97.86943
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,98.05512
2017,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,98.03782
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,FEMALE,97.74027
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,BOTHSEX,97.62284
2017,SE_TRA_GRDL,Azerbaijan,LOWSEC,MALE,97.28728
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.52143
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,FEMALE,95.01846
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.74905
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,BOTHSEX,94.87882
2009,SE_TRA_GRDL,Georgia,SECOND,FEMALE,95.11412
2009,SE_TRA_GRDL,Georgia,PRIMAR,MALE,91.91113
2009,SE_TRA_GRDL,Georgia,SECOND,MALE,92.34435
2009,SE_TRA_GRDL,Georgia,LOWSEC,BOTHSEX,94.58567
2009,SE_TRA_GRDL,Georgia,LOWSEC,MALE,91.92283
2009,SE_TRA_GRDL,Georgia,LOWSEC,FEMALE,95.01312
2009,SE_TRA_GRDL,Georgia,UPPSEC,MALE,92.71831
2009,SE_TRA_GRDL,Georgia,SECOND,BOTHSEX,94.71504
2009,SE_TRA_GRDL,Georgia,PRIMAR,FEMALE,95.01991
2009,SE_TRA_GRDL,Georgia,PRIMAR,BOTHSEX,94.58984
2013,SE_TRA_GRDL,Belarus,SECOND,BOTHSEX,95.49654
2013,SE_TRA_GRDL,Belarus,LOWSEC,MALE,98.21675
2013,SE_TRA_GRDL,Belarus,LOWSEC,BOTHSEX,98.04022
2013,SE_TRA_GRDL,Belarus,LOWSEC,FEMALE,98.00307
2013,SE_TRA_GRDL,Belarus,PREPRI,BOTHSEX,88.03155
2013,SE_TRA_GRDL,Belarus,SECOND,MALE,93.83995
2013,SE_TRA_GRDL,Belarus,UPPSEC,BOTHSEX,90.00259
2013,SE_TRA_GRDL,Belarus,SECOND,FEMALE,95.89644
2013,SE_TRA_GRDL,Belarus,UPPSEC,FEMALE,90.95771
2013,SE_TRA_GRDL,Belarus,PRIMAR,FEMALE,99.62641
2018,SE_TRA_GRDL,Azerbaijan,SECOND,MALE,98.09455
2018,SE_TRA_GRDL,Azerbaijan,SECOND,FEMALE,98.48303
2018,SE_TRA_GRDL,Azerbaijan,UPPSEC,MALE,94.50767
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,91.01261
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,91.0134
2018,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,100.0
2018,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,96.52802
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,MALE,99.63643
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,BOTHSEX,99.76004
2018,SE_TRA_GRDL,Azerbaijan,LOWSEC,FEMALE,99.8012
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,BOTHSEX,87.60039
2009,SE_TRA_GRDL,Costa Rica,PREPRI,BOTHSEX,76.63717
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,FEMALE,85.59083
2009,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,86.22056
2009,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,77.56695
2009,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,62.21294
2009,SE_TRA_GRDL,Costa Rica,UPPSEC,MALE,86.79
2009,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,87.51997
2010,SE_TRA_GRDL,Costa Rica,SECOND,FEMALE,87.6924
2010,SE_TRA_GRDL,Costa Rica,SECOND,MALE,88.26681
2018,SE_TRA_GRDL,Azerbaijan,SECOND,BOTHSEX,98.3834
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,MALE,93.64993
2019,SE_TRA_GRDL,Azerbaijan,SECOND,FEMALE,98.95976
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,MALE,0.0
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,FEMALE,91.75064
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,FEMALE,99.89456
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,FEMALE,96.34162
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.83149
2019,SE_TRA_GRDL,Azerbaijan,SECOND,MALE,97.28678
2019,SE_TRA_GRDL,Azerbaijan,UPPSEC,BOTHSEX,95.58054
2010,SE_TRA_GRDL,Costa Rica,PREPRI,MALE,63.28502
2010,SE_TRA_GRDL,Costa Rica,PREPRI,FEMALE,82.93164
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,BOTHSEX,88.01707
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,FEMALE,87.78999
2010,SE_TRA_GRDL,Costa Rica,PRIMAR,FEMALE,89.47953
2010,SE_TRA_GRDL,Costa Rica,UPPSEC,MALE,88.10642
2010,SE_TRA_GRDL,Costa Rica,PRIMAR,MALE,89.49835
2010,SE_TRA_GRDL,Costa Rica,SECOND,BOTHSEX,87.92548
2010,SE_TRA_GRDL,Costa Rica,LOWSEC,MALE,88.33399
2010,SE_TRA_GRDL,Costa Rica,UPPSEC,BOTHSEX,87.72619
2019,SE_TRA_GRDL,Azerbaijan,SECOND,BOTHSEX,98.538
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,FEMALE,99.84347
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,BOTHSEX,99.59416
2019,SE_TRA_GRDL,Azerbaijan,LOWSEC,MALE,98.80963
2019,SE_TRA_GRDL,Azerbaijan,PRIMAR,MALE,99.03654
2019,SE_TRA_GRDL,Azerbaijan,PREPRI,BOTHSEX,91.75064
2020,SE_TRA_GRDL,Azerbaijan,PRIMAR,BOTHSEX,99.86056
2020,SE_TRA_GRDL,Azerbaijan,LOWSEC,FEMALE,99.68016
