Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2016,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Male,0.82451
2016,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Female,0.12545
2016,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Both sexes,0.4718
2016,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Both sexes,0.62216
2016,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Both sexes,0.71621
2016,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Female,0.49293
2019,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.0
2000,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.15111
2000,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.59159
2000,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.20757
2006,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.61254
2006,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.86232
2006,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.20928
2010,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.23663
2010,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.88921
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Male,0.70948
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Female,0.83081
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Female,0.99348
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Male,0.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Male,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Male,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Male,1.0
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Male,0.96978
2009,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.4631
2009,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4233
2009,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5269
2009,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.852
2009,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.203
2010,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2766
2010,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.2562
2010,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8181
2010,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8835
2010,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.70426
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Female,0.85919
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Male,0.71443
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.23668
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.88913
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Male,0.91185
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Male,0.88752
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Both sexes,0.71739
2010,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5442
2010,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5291
2010,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5532
2010,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9322
2010,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.2524
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9048
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.502
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5255
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Male,0.30831
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Female,0.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Both sexes,1.0
2007,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Male,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Both sexes,0.95221
2007,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Both sexes,0.99682
2007,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Both sexes,0.76346
2007,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Male,1.0
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Male,0.0
2007,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Female,0.94383
2007,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Both sexes,0.73149
2012,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Both sexes,0.85382
2012,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Both sexes,0.999
2012,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9917
2013,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9917
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8915
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Male,0.93189
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Female,0.97847
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Female,0.24105
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Male,0.02769
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Female,0.84847
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Female,0.45561
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Male,0.71616
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Both sexes,0.59631
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Female,0.24618
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Male,0.60655
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Male,0.22626
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Female,0.25041
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Female,0.71942
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Both sexes,0.88406
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Male,0.85176
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3605
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Male,0.32513
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Male,0.87311
2011,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8544
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3051
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Male,0.18883
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Both sexes,1.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Male,0.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Both sexes,1.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2013,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Both sexes,0.85382
2013,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Male,1.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Male,0.0
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Male,0.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Female,0.99794
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Both sexes,0.8965
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Urban,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Male,0.98618
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Male,0.2288
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Female,1.0
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Both sexes,0.94393
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Female,0.58693
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Male,0.91306
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Male,0.26398
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Both sexes,0.36329
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Female,0.69455
2011,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.70428
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Both sexes,0.2377
2011,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Female,0.84855
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Female,0.64853
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Female,0.28222
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Male,0.8826
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2982
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Female,0.2078
2011,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Male,0.11352
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5531
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Female,0.69797
2011,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Male,0.4285
2012,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.3713
2012,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3555
2012,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8609
2012,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9014
2012,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5406
2012,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4757
2012,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5074
2012,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.91
2012,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.4046
2013,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3685
2016,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Male,0.64672
2016,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Female,0.07873
2016,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Male,0.23465
2016,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Both sexes,0.17729
2016,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Both sexes,0.18158
2020,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Both sexes,0.24834
2020,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.71911
2020,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.87885
2021,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Female,0.21416
2013,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8999
2013,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.519
2013,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5123
2013,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5821
2013,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9013
2013,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8639
2013,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.3345
2013,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3727
2014,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.4726
2014,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4918
2014,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5465
2014,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9213
2014,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.4656
2014,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.4111
2014,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8752
2014,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3454
2014,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9026
2015,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.2692
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Rural,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Female,0.86713
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Female,0.0
2013,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Male,0.84163
2013,SE_AWP_CPRA,Ukraine,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2013,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Both sexes,0.99901
2013,SE_AWP_CPRA,Ukraine,UPPSEC,Urban,Total or no breakdown,Male,0.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Female,1.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Urban,Total or no breakdown,Male,0.0
2013,SE_AWP_CPRA,Ukraine,LOWSEC,Rural,Total or no breakdown,Male,0.0
2005,SE_AWP_CPRA,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.16501
2005,SE_AWP_CPRA,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.92028
2005,SE_AWP_CPRA,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.84458
2011,SE_AWP_CPRA,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.93333
2011,SE_AWP_CPRA,North Macedonia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.91627
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.22026
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Male,0.60922
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Male,0.58917
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Female,0.65853
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Both sexes,0.17889
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Male,0.96544
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Both sexes,0.61642
2021,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.87909
2021,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Both sexes,0.87952
2021,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Both sexes,0.72512
2021,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Both sexes,0.58646
2021,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.72014
2021,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Male,0.78012
2021,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Male,0.73451
2021,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Both sexes,0.25085
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Female,1.01235
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Male,0.18248
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Both sexes,0.89572
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Male,0.58607
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Female,0.93208
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Female,0.90875
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Both sexes,0.23233
2015,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2903
2015,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9285
2015,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5507
2015,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5703
2015,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.6281
2015,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9161
2015,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.295
2015,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8666
2016,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.3551
2016,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8797
2016,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.5179
2016,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9067
2016,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5903
2016,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5457
2016,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5191
2016,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9288
2016,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3511
2017,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.5324
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Male,0.90036
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Female,0.6909
2014,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Both sexes,0.98742
2014,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Female,0.27059
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Both sexes,0.63915
2014,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.61908
2020,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.90444
2021,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Female,0.71013
2021,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Female,0.88403
2021,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Female,0.8838
2021,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Male,0.18667
2021,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Male,0.29655
2021,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Female,0.71708
2021,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Female,0.20775
2021,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Male,0.58473
2020,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Both sexes,0.72977
2020,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9467
2021,SE_AWP_CPRA,Viet Nam,LOWSEC,All areas,Total or no breakdown,Both sexes,0.68509
2021,SE_AWP_CPRA,Viet Nam,UPPSEC,Rural,Total or no breakdown,Both sexes,0.362
2021,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Female,0.0
2021,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Female,0.95235
2021,SE_AWP_CPRA,Viet Nam,LOWSEC,Rural,Total or no breakdown,Female,0.68915
2021,SE_AWP_CPRA,Viet Nam,PRIMAR,Rural,Total or no breakdown,Both sexes,0.9474
2017,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9259
2017,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.6785
2017,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.4056
2017,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.9338
2017,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.3829
2017,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3136
2017,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9305
2017,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5108
2018,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,North Macedonia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2011,SE_AWP_CPRA,North Macedonia,PRIMAR,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,North Macedonia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,0.93802
2011,SE_AWP_CPRA,North Macedonia,UPPSEC,Urban,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,North Macedonia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,North Macedonia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2021,SE_AWP_CPRA,Viet Nam,UPPSEC,All areas,Total or no breakdown,Female,0.29068
2021,SE_AWP_CPRA,Viet Nam,PRIMAR,Urban,Total or no breakdown,Both sexes,0.95777
2021,SE_AWP_CPRA,Viet Nam,LOWSEC,Urban,Total or no breakdown,Female,0.0
2021,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Male,0.93985
2021,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Male,0.0
2021,SE_AWP_CPRA,Viet Nam,UPPSEC,Urban,Total or no breakdown,Both sexes,0.41981
2021,SE_AWP_CPRA,Viet Nam,PRIMAR,All areas,Total or no breakdown,Female,0.95544
